"";"X";"seq";"variable";"pid";"coefficient";"level";"value";"revlevel"
"309";10;10;"LOC.Churn";472388;"haar";1;116034,80857915;5
"310";11;11;"LOC.Churn";472388;"haar";1;10818,026645373;5
"311";12;12;"LOC.Churn";472388;"haar";1;42973,0004130501;5
"312";13;13;"LOC.Churn";472388;"haar";1;41503,6325217444;5
"313";14;14;"LOC.Churn";472388;"haar";1;216387,402965145;5
"314";15;15;"LOC.Churn";472388;"haar";1;80427,0323989391;5
"315";16;16;"LOC.Churn";472388;"haar";1;12278,2021485232;5
"316";17;17;"LOC.Churn";472388;"haar";1;19374,7258045114;5
"317";18;18;"LOC.Churn";472388;"haar";1;7506,64558907639;5
"318";19;19;"LOC.Churn";472388;"haar";1;27170,5780670931;5
"319";20;20;"LOC.Churn";472388;"haar";1;10416,389993659;5
"320";21;21;"LOC.Churn";472388;"haar";1;0;5
"321";22;22;"LOC.Churn";472388;"haar";1;0;5
"322";23;1;"LOC.Churn";472388;"haar";2;168749;4
"323";24;2;"LOC.Churn";472388;"haar";2;33363,5;4
"324";25;3;"LOC.Churn";472388;"haar";2;30643,5;4
"325";26;4;"LOC.Churn";472388;"haar";2;41257;4
"326";27;5;"LOC.Churn";472388;"haar";2;109534,5;4
"327";28;6;"LOC.Churn";472388;"haar";2;38036;4
"328";29;7;"LOC.Churn";472388;"haar";2;182356,5;4
"329";30;8;"LOC.Churn";472388;"haar";2;65552,5;4
"330";31;9;"LOC.Churn";472388;"haar";2;19008;4
"331";32;10;"LOC.Churn";472388;"haar";2;26578;4
"332";33;11;"LOC.Churn";472388;"haar";2;0;4
"333";34;1;"LOC.Churn";472388;"haar";3;45259,7837434073;3
"334";35;2;"LOC.Churn";472388;"haar";3;106625,692195291;3
"335";36;3;"LOC.Churn";472388;"haar";3;155841,031272656;3
"336";37;4;"LOC.Churn";472388;"haar";3;59793,302970525;3
"337";38;5;"LOC.Churn";472388;"haar";3;18793,4840303761;3
"338";1;1;"LOC.Churn";23897;"haar";1;19101,7825869734;5
"339";2;2;"LOC.Churn";23897;"haar";1;16485,4874965832;5
"340";3;3;"LOC.Churn";23897;"haar";1;7017,3276964953;5
"341";4;4;"LOC.Churn";23897;"haar";1;16066,1731753395;5
"342";5;5;"LOC.Churn";23897;"haar";1;25831,3178235258;5
"343";6;6;"LOC.Churn";23897;"haar";1;42743,1907091644;5
"344";7;7;"LOC.Churn";23897;"haar";1;35211,7963827465;5
"345";8;8;"LOC.Churn";23897;"haar";1;118563,422428673;5
"346";9;9;"LOC.Churn";23897;"haar";1;11832,7248763757;5
"347";10;10;"LOC.Churn";23897;"haar";1;2398,50620178477;5
"348";11;11;"LOC.Churn";23897;"haar";1;6163,84981160313;5
"349";12;12;"LOC.Churn";23897;"haar";1;132,228968081884;5
"350";13;13;"LOC.Churn";23897;"haar";1;292,742207411231;5
"351";14;14;"LOC.Churn";23897;"haar";1;405,172185619892;5
"352";15;15;"LOC.Churn";23897;"haar";1;838,628642487245;5
"353";16;16;"LOC.Churn";23897;"haar";1;1477911,15543594;5
"354";17;17;"LOC.Churn";23897;"haar";1;5566263,97132745;5
"355";18;18;"LOC.Churn";23897;"haar";1;1799380,28293966;5
"356";19;19;"LOC.Churn";23897;"haar";1;538692,330684223;5
"357";20;20;"LOC.Churn";23897;"haar";1;44874,4105476607;5
"358";21;21;"LOC.Churn";23897;"haar";1;10965,811962641;5
"359";22;22;"LOC.Churn";23897;"haar";1;7784,5385540827;5
"360";23;23;"LOC.Churn";23897;"haar";1;1357,64501987817;5
"361";24;24;"LOC.Churn";23897;"haar";1;51,618795026618;5
"362";25;25;"LOC.Churn";23897;"haar";1;131107,496726923;5
"363";26;26;"LOC.Churn";23897;"haar";1;11191,3790258395;5
"364";27;27;"LOC.Churn";23897;"haar";1;30984,0049380321;5
"365";28;28;"LOC.Churn";23897;"haar";1;28902,2825742189;5
"366";29;29;"LOC.Churn";23897;"haar";1;17366,5425459416;5
"367";30;30;"LOC.Churn";23897;"haar";1;70927,0527936978;5
"368";31;1;"LOC.Churn";23897;"haar";2;25164;4
"369";32;2;"LOC.Churn";23897;"haar";2;16322,5;4
"370";33;3;"LOC.Churn";23897;"haar";2;48489,5;4
"371";34;4;"LOC.Churn";23897;"haar";2;108735,5;4
"372";35;5;"LOC.Churn";23897;"haar";2;10063;4
"373";36;6;"LOC.Churn";23897;"haar";2;4452;4
"374";37;7;"LOC.Churn";23897;"haar";2;493,5;4
"375";38;8;"LOC.Churn";23897;"haar";2;1045634;4
"376";39;9;"LOC.Churn";23897;"haar";2;5208297;4
"377";40;10;"LOC.Churn";23897;"haar";2;412644;4
"378";41;11;"LOC.Churn";23897;"haar";2;13258,5;4
"379";42;12;"LOC.Churn";23897;"haar";2;996,5;4
"380";43;13;"LOC.Churn";23897;"haar";2;100620,5;4
"381";44;14;"LOC.Churn";23897;"haar";2;42346;4
"382";45;15;"LOC.Churn";23897;"haar";2;62433;4
"383";46;1;"LOC.Churn";23897;"haar";3;45829,0047022625;3
"384";47;2;"LOC.Churn";23897;"haar";3;84003,2249447901;3
"385";48;3;"LOC.Churn";23897;"haar";3;3496,99658635807;3
"386";49;4;"LOC.Churn";23897;"haar";3;4422197,01917277;3
"387";50;5;"LOC.Churn";23897;"haar";3;301158,545874303;3
"388";51;6;"LOC.Churn";23897;"haar";3;71854,0697838334;3
"389";52;7;"LOC.Churn";23897;"haar";3;74089,9414259452;3
"390";53;1;"LOC.Churn";23897;"haar";4;61872;2
"391";54;2;"LOC.Churn";23897;"haar";4;3339916,75;2
"392";55;3;"LOC.Churn";23897;"haar";4;103198;2
"393";1;1;"LOC.Churn";7278;"haar";1;518139,564982255;7
"394";2;2;"LOC.Churn";7278;"haar";1;20362,553977829;7
"395";3;3;"LOC.Churn";7278;"haar";1;17019,353116379;7
"396";4;4;"LOC.Churn";7278;"haar";1;8510,0301115801;7
"397";5;5;"LOC.Churn";7278;"haar";1;24239,6204590748;7
"398";6;6;"LOC.Churn";7278;"haar";1;61697,895085651;7
"399";7;7;"LOC.Churn";7278;"haar";1;292339,863652735;7
"400";8;8;"LOC.Churn";7278;"haar";1;66441,8744806316;7
"401";9;9;"LOC.Churn";7278;"haar";1;42446,2058610661;7
"402";10;10;"LOC.Churn";7278;"haar";1;38403,6763930226;7
"403";11;11;"LOC.Churn";7278;"haar";1;49021,5918193198;7
"404";12;12;"LOC.Churn";7278;"haar";1;42664,7018564527;7
"405";13;13;"LOC.Churn";7278;"haar";1;52197,2083736286;7
"406";14;14;"LOC.Churn";7278;"haar";1;32283,667201853;7
"407";15;15;"LOC.Churn";7278;"haar";1;65411,6199004428;7
"408";16;16;"LOC.Churn";7278;"haar";1;38811,6770057672;7
"409";17;17;"LOC.Churn";7278;"haar";1;51705,0620539227;7
"410";18;18;"LOC.Churn";7278;"haar";1;37165,5324191649;7
"411";19;19;"LOC.Churn";7278;"haar";1;62776,9400337417;7
"412";20;20;"LOC.Churn";7278;"haar";1;39566,8670480744;7
"413";21;21;"LOC.Churn";7278;"haar";1;20237,396077559;7
"414";22;22;"LOC.Churn";7278;"haar";1;114262,091878715;7
"415";23;23;"LOC.Churn";7278;"haar";1;78449,9618387415;7
"416";24;24;"LOC.Churn";7278;"haar";1;39777,584868868;7
"417";25;25;"LOC.Churn";7278;"haar";1;101694,683056687;7
"418";26;26;"LOC.Churn";7278;"haar";1;37617,3736523431;7
"419";27;27;"LOC.Churn";7278;"haar";1;35778,8960212581;7
"420";28;28;"LOC.Churn";7278;"haar";1;26945,0110038946;7
"421";29;29;"LOC.Churn";7278;"haar";1;26116,9889631251;7
"422";30;30;"LOC.Churn";7278;"haar";1;70292,0709041923;7
"423";31;31;"LOC.Churn";7278;"haar";1;50894,7176826829;7
"424";32;32;"LOC.Churn";7278;"haar";1;45503,7355829167;7
