"";"X";"seq";"variable";"pid";"coefficient";"level";"value";"revlevel"
"187";187;187;"Relative.Date.Progress";15;"haar";1;0;8
"188";188;188;"Relative.Date.Progress";15;"haar";1;0;8
"189";189;189;"Relative.Date.Progress";15;"haar";1;0;8
"190";190;190;"Relative.Date.Progress";15;"haar";1;0;8
"191";191;191;"Relative.Date.Progress";15;"haar";1;0;8
"192";192;192;"Relative.Date.Progress";15;"haar";1;0;8
"193";193;193;"Relative.Date.Progress";15;"haar";1;0;8
"194";194;194;"Relative.Date.Progress";15;"haar";1;0;8
"195";195;195;"Relative.Date.Progress";15;"haar";1;0;8
"196";196;196;"Relative.Date.Progress";15;"haar";1;0;8
"197";197;197;"Relative.Date.Progress";15;"haar";1;0;8
"198";198;198;"Relative.Date.Progress";15;"haar";1;0;8
"199";199;199;"Relative.Date.Progress";15;"haar";1;0;8
"200";200;200;"Relative.Date.Progress";15;"haar";1;0;8
"201";201;201;"Relative.Date.Progress";15;"haar";1;0;8
"202";202;202;"Relative.Date.Progress";15;"haar";1;7,21602470200872;8
"203";203;203;"Relative.Date.Progress";15;"haar";1;0;8
"204";204;204;"Relative.Date.Progress";15;"haar";1;0;8
"205";205;205;"Relative.Date.Progress";15;"haar";1;0;8
"206";206;206;"Relative.Date.Progress";15;"haar";1;0;8
"207";207;207;"Relative.Date.Progress";15;"haar";1;1,49977348289667;8
"208";208;208;"Relative.Date.Progress";15;"haar";1;0;8
"209";209;209;"Relative.Date.Progress";15;"haar";1;0;8
"210";210;210;"Relative.Date.Progress";15;"haar";1;0;8
"211";211;211;"Relative.Date.Progress";15;"haar";1;0;8
"212";212;212;"Relative.Date.Progress";15;"haar";1;0;8
"213";213;213;"Relative.Date.Progress";15;"haar";1;0;8
"214";214;214;"Relative.Date.Progress";15;"haar";1;0;8
"215";215;215;"Relative.Date.Progress";15;"haar";1;0;8
"216";216;216;"Relative.Date.Progress";15;"haar";1;2,99883985901214;8
"217";217;1;"Relative.Date.Progress";15;"haar";2;0,596;7
"218";218;2;"Relative.Date.Progress";15;"haar";2;0,5965;7
"219";219;3;"Relative.Date.Progress";15;"haar";2;0,116;7
"220";220;4;"Relative.Date.Progress";15;"haar";2;0;7
"221";221;5;"Relative.Date.Progress";15;"haar";2;0,861499999999999;7
"222";222;6;"Relative.Date.Progress";15;"haar";2;0;7
"223";223;7;"Relative.Date.Progress";15;"haar";2;0;7
"224";224;8;"Relative.Date.Progress";15;"haar";2;0;7
"225";225;9;"Relative.Date.Progress";15;"haar";2;0;7
"226";226;10;"Relative.Date.Progress";15;"haar";2;0;7
"227";227;11;"Relative.Date.Progress";15;"haar";2;0;7
"228";228;12;"Relative.Date.Progress";15;"haar";2;0;7
"229";229;13;"Relative.Date.Progress";15;"haar";2;0;7
"230";230;14;"Relative.Date.Progress";15;"haar";2;4,4895;7
"231";231;15;"Relative.Date.Progress";15;"haar";2;0,381;7
"232";232;16;"Relative.Date.Progress";15;"haar";2;0,546499999999998;7
"233";233;17;"Relative.Date.Progress";15;"haar";2;0,0499999999999989;7
"234";234;18;"Relative.Date.Progress";15;"haar";2;0;7
"235";235;19;"Relative.Date.Progress";15;"haar";2;0;7
"236";236;20;"Relative.Date.Progress";15;"haar";2;0;7
"237";237;21;"Relative.Date.Progress";15;"haar";2;0;7
"238";238;22;"Relative.Date.Progress";15;"haar";2;5,0035;7
"239";239;23;"Relative.Date.Progress";15;"haar";2;0,563000000000002;7
"240";240;24;"Relative.Date.Progress";15;"haar";2;0;7
"241";241;25;"Relative.Date.Progress";15;"haar";2;0;7
"242";242;26;"Relative.Date.Progress";15;"haar";2;0;7
"243";243;27;"Relative.Date.Progress";15;"haar";2;3,893;7
"244";244;28;"Relative.Date.Progress";15;"haar";2;0,811999999999998;7
"245";245;29;"Relative.Date.Progress";15;"haar";2;0,1325;7
"246";246;30;"Relative.Date.Progress";15;"haar";2;0,530000000000005;7
"247";247;31;"Relative.Date.Progress";15;"haar";2;0;7
"248";248;32;"Relative.Date.Progress";15;"haar";2;0;7
"249";249;33;"Relative.Date.Progress";15;"haar";2;1,5075;7
"250";250;34;"Relative.Date.Progress";15;"haar";2;0,928000000000004;7
"251";251;35;"Relative.Date.Progress";15;"haar";2;0;7
"252";252;36;"Relative.Date.Progress";15;"haar";2;0;7
"253";253;37;"Relative.Date.Progress";15;"haar";2;0;7
"254";254;38;"Relative.Date.Progress";15;"haar";2;3,6785;7
"255";255;39;"Relative.Date.Progress";15;"haar";2;0;7
"256";256;40;"Relative.Date.Progress";15;"haar";2;0;7
"257";257;41;"Relative.Date.Progress";15;"haar";2;0,363999999999997;7
"258";258;42;"Relative.Date.Progress";15;"haar";2;0,596499999999999;7
"259";259;43;"Relative.Date.Progress";15;"haar";2;0;7
"260";260;44;"Relative.Date.Progress";15;"haar";2;0;7
"261";261;45;"Relative.Date.Progress";15;"haar";2;0;7
"262";262;46;"Relative.Date.Progress";15;"haar";2;0;7
"263";263;47;"Relative.Date.Progress";15;"haar";2;0;7
"264";264;48;"Relative.Date.Progress";15;"haar";2;0;7
"265";265;49;"Relative.Date.Progress";15;"haar";2;0;7
"266";266;50;"Relative.Date.Progress";15;"haar";2;7,19;7
"267";267;51;"Relative.Date.Progress";15;"haar";2;0,331499999999998;7
"268";268;52;"Relative.Date.Progress";15;"haar";2;1,34199999999999;7
"269";269;53;"Relative.Date.Progress";15;"haar";2;0,480499999999999;7
"270";270;54;"Relative.Date.Progress";15;"haar";2;0,0825000000000102;7
"271";271;55;"Relative.Date.Progress";15;"haar";2;0;7
"272";272;56;"Relative.Date.Progress";15;"haar";2;0;7
"273";273;57;"Relative.Date.Progress";15;"haar";2;0;7
"274";274;58;"Relative.Date.Progress";15;"haar";2;0;7
"275";275;59;"Relative.Date.Progress";15;"haar";2;0;7
"276";276;60;"Relative.Date.Progress";15;"haar";2;0;7
"277";277;61;"Relative.Date.Progress";15;"haar";2;0;7
"278";278;62;"Relative.Date.Progress";15;"haar";2;0;7
"279";279;63;"Relative.Date.Progress";15;"haar";2;0;7
"280";280;64;"Relative.Date.Progress";15;"haar";2;0;7
"281";281;65;"Relative.Date.Progress";15;"haar";2;10,504;7
"282";282;66;"Relative.Date.Progress";15;"haar";2;0;7
"283";283;67;"Relative.Date.Progress";15;"haar";2;2,07100000000001;7
"284";284;68;"Relative.Date.Progress";15;"haar";2;0,497;7
"285";285;69;"Relative.Date.Progress";15;"haar";2;0;7
"286";286;70;"Relative.Date.Progress";15;"haar";2;0;7
"287";287;71;"Relative.Date.Progress";15;"haar";2;0,562999999999988;7
"288";288;72;"Relative.Date.Progress";15;"haar";2;0;7
"289";289;73;"Relative.Date.Progress";15;"haar";2;0;7
"290";290;74;"Relative.Date.Progress";15;"haar";2;0;7
"291";291;75;"Relative.Date.Progress";15;"haar";2;0;7
"292";292;76;"Relative.Date.Progress";15;"haar";2;0;7
"293";293;77;"Relative.Date.Progress";15;"haar";2;0;7
"294";294;78;"Relative.Date.Progress";15;"haar";2;6,727;7
"295";295;79;"Relative.Date.Progress";15;"haar";2;0;7
"296";296;80;"Relative.Date.Progress";15;"haar";2;0;7
"297";297;81;"Relative.Date.Progress";15;"haar";2;0;7
"298";298;82;"Relative.Date.Progress";15;"haar";2;0;7
"299";299;83;"Relative.Date.Progress";15;"haar";2;0;7
"300";300;84;"Relative.Date.Progress";15;"haar";2;0;7
"301";301;85;"Relative.Date.Progress";15;"haar";2;0;7
"302";302;86;"Relative.Date.Progress";15;"haar";2;0;7
"303";303;87;"Relative.Date.Progress";15;"haar";2;0;7
"304";304;88;"Relative.Date.Progress";15;"haar";2;0;7
"305";305;89;"Relative.Date.Progress";15;"haar";2;10,304;7
"306";306;90;"Relative.Date.Progress";15;"haar";2;0,679500000000004;7
"307";307;91;"Relative.Date.Progress";15;"haar";2;0;7
"308";308;92;"Relative.Date.Progress";15;"haar";2;0;7
"309";309;93;"Relative.Date.Progress";15;"haar";2;0;7
"310";310;94;"Relative.Date.Progress";15;"haar";2;0;7
"311";311;95;"Relative.Date.Progress";15;"haar";2;0;7
"312";312;96;"Relative.Date.Progress";15;"haar";2;0;7
"313";313;97;"Relative.Date.Progress";15;"haar";2;0;7
"314";314;98;"Relative.Date.Progress";15;"haar";2;0;7
"315";315;99;"Relative.Date.Progress";15;"haar";2;0;7
"316";316;100;"Relative.Date.Progress";15;"haar";2;0;7
"317";317;101;"Relative.Date.Progress";15;"haar";2;5,10250000000001;7
"318";318;102;"Relative.Date.Progress";15;"haar";2;0;7
"319";319;103;"Relative.Date.Progress";15;"haar";2;0;7
"320";320;104;"Relative.Date.Progress";15;"haar";2;1,06049999999999;7
"321";321;105;"Relative.Date.Progress";15;"haar";2;0;7
"322";322;106;"Relative.Date.Progress";15;"haar";2;0;7
"323";323;107;"Relative.Date.Progress";15;"haar";2;0;7
"324";324;108;"Relative.Date.Progress";15;"haar";2;2,12050000000001;7
"325";325;1;"Relative.Date.Progress";15;"haar";3;1,24203306115417;6
"326";326;2;"Relative.Date.Progress";15;"haar";3;0,0820243866176393;6
"327";327;3;"Relative.Date.Progress";15;"haar";3;0,609172491992211;6
"328";328;4;"Relative.Date.Progress";15;"haar";3;0;6
"329";329;5;"Relative.Date.Progress";15;"haar";3;0;6
"330";330;6;"Relative.Date.Progress";15;"haar";3;0;6
"331";331;7;"Relative.Date.Progress";15;"haar";3;3,17455589413701;6
"332";332;8;"Relative.Date.Progress";15;"haar";3;1,28870210871249;6
"333";333;9;"Relative.Date.Progress";15;"haar";3;0,0353553390593291;6
"334";334;10;"Relative.Date.Progress";15;"haar";3;0;6
"335";335;11;"Relative.Date.Progress";15;"haar";3;3,53800877966689;6
"336";336;12;"Relative.Date.Progress";15;"haar";3;0,398101117808029;6
"337";337;13;"Relative.Date.Progress";15;"haar";3;0;6
"338";338;14;"Relative.Date.Progress";15;"haar";3;3,49098617871798;6
"339";339;15;"Relative.Date.Progress";15;"haar";3;1,12465333547721;6
"340";340;16;"Relative.Date.Progress";15;"haar";3;0;6
"341";341;17;"Relative.Date.Progress";15;"haar";3;3,85408551085728;6
"342";342;18;"Relative.Date.Progress";15;"haar";3;0;6
"343";343;19;"Relative.Date.Progress";15;"haar";3;2,60109229459471;6
"344";344;20;"Relative.Date.Progress";15;"haar";3;0;6
"345";345;21;"Relative.Date.Progress";15;"haar";3;0,679176063329678;6
"346";346;22;"Relative.Date.Progress";15;"haar";3;0;6
"347";347;23;"Relative.Date.Progress";15;"haar";3;0;6
"348";348;24;"Relative.Date.Progress";15;"haar";3;0;6
"349";349;25;"Relative.Date.Progress";15;"haar";3;5,08409775673127;6
"350";350;26;"Relative.Date.Progress";15;"haar";3;1,18334319831567;6
"351";351;27;"Relative.Date.Progress";15;"haar";3;1,05358910396795;6
"352";352;28;"Relative.Date.Progress";15;"haar";3;0;6
"353";353;29;"Relative.Date.Progress";15;"haar";3;0;6
"354";354;30;"Relative.Date.Progress";15;"haar";3;0;6
"355";355;31;"Relative.Date.Progress";15;"haar";3;0;6
"356";356;32;"Relative.Date.Progress";15;"haar";3;0;6
"357";357;33;"Relative.Date.Progress";15;"haar";3;7,42744962958349;6
"358";358;34;"Relative.Date.Progress";15;"haar";3;2,40133462890951;6
"359";359;35;"Relative.Date.Progress";15;"haar";3;1,21905209076562;6
"360";360;36;"Relative.Date.Progress";15;"haar";3;0,398101117808011;6
"361";361;37;"Relative.Date.Progress";15;"haar";3;0;6
"362";362;38;"Relative.Date.Progress";15;"haar";3;0;6
"363";363;39;"Relative.Date.Progress";15;"haar";3;4,75670731704191;6
"364";364;40;"Relative.Date.Progress";15;"haar";3;0;6
"365";365;41;"Relative.Date.Progress";15;"haar";3;0;6
"366";366;42;"Relative.Date.Progress";15;"haar";3;0;6
"367";367;43;"Relative.Date.Progress";15;"haar";3;0;6
"368";368;44;"Relative.Date.Progress";15;"haar";3;0;6
"369";369;45;"Relative.Date.Progress";15;"haar";3;8,32936432898693;6
"370";370;46;"Relative.Date.Progress";15;"haar";3;0;6
"371";371;47;"Relative.Date.Progress";15;"haar";3;0;6
"372";372;48;"Relative.Date.Progress";15;"haar";3;0;6
"373";373;49;"Relative.Date.Progress";15;"haar";3;0;6
"374";374;50;"Relative.Date.Progress";15;"haar";3;0;6
"375";375;51;"Relative.Date.Progress";15;"haar";3;11,1054655519253;6
"376";376;52;"Relative.Date.Progress";15;"haar";3;2,24966022434501;6
"377";377;53;"Relative.Date.Progress";15;"haar";3;0;6
"378";378;54;"Relative.Date.Progress";15;"haar";3;1,49941992950608;6
"379";379;1;"Relative.Date.Progress";15;"haar";4;2,60975;5
"380";380;2;"Relative.Date.Progress";15;"haar";4;0,43075;5
"381";381;3;"Relative.Date.Progress";15;"haar";4;0;5
"382";382;4;"Relative.Date.Progress";15;"haar";4;17,6355;5
"383";383;5;"Relative.Date.Progress";15;"haar";4;0,0250000000000021;5
"384";384;6;"Relative.Date.Progress";15;"haar";4;9,07875;5
"385";385;7;"Relative.Date.Progress";15;"haar";4;6,36150000000001;5
"386";386;8;"Relative.Date.Progress";15;"haar";4;1,32525;5
"387";387;9;"Relative.Date.Progress";15;"haar";4;3,78525;5
"388";388;10;"Relative.Date.Progress";15;"haar";4;5,91475;5
"389";389;11;"Relative.Date.Progress";15;"haar";4;2,26975;5
"390";390;12;"Relative.Date.Progress";15;"haar";4;0;5
"391";391;13;"Relative.Date.Progress";15;"haar";4;12,61625;5
"392";392;14;"Relative.Date.Progress";15;"haar";4;0,827499999999986;5
"393";393;15;"Relative.Date.Progress";15;"haar";4;0;5
"394";394;16;"Relative.Date.Progress";15;"haar";4;0;5
"395";395;17;"Relative.Date.Progress";15;"haar";4;9,02099999999999;5
"396";396;18;"Relative.Date.Progress";15;"haar";4;2,83249999999997;5
"397";397;19;"Relative.Date.Progress";15;"haar";4;0;5
"398";398;20;"Relative.Date.Progress";15;"haar";4;10,0905;5
"399";399;21;"Relative.Date.Progress";15;"haar";4;0;5
"400";400;22;"Relative.Date.Progress";15;"haar";4;0;5
"401";401;23;"Relative.Date.Progress";15;"haar";4;6,66825;5
"402";402;24;"Relative.Date.Progress";15;"haar";4;0;5
"403";403;25;"Relative.Date.Progress";15;"haar";4;0;5
"404";404;26;"Relative.Date.Progress";15;"haar";4;9,4435;5
"405";405;27;"Relative.Date.Progress";15;"haar";4;1,06025;5
"406";406;1;"Relative.Date.Progress";15;"haar";5;0,304586245996106;4
"407";407;2;"Relative.Date.Progress";15;"haar";5;15,7331258814007;4
"408";408;3;"Relative.Date.Progress";15;"haar";5;11,3160065960236;4
"409";409;4;"Relative.Date.Progress";15;"haar";5;9,59968166138857;4
"410";410;5;"Relative.Date.Progress";15;"haar";5;12,6041783746502;4
"411";411;6;"Relative.Date.Progress";15;"haar";5;14,005133684876;4
"412";412;7;"Relative.Date.Progress";15;"haar";5;0,58513086143185;4
"413";413;8;"Relative.Date.Progress";15;"haar";5;28,6611591618343;4
"414";414;9;"Relative.Date.Progress";15;"haar";5;2,4009810755189;4
"415";415;10;"Relative.Date.Progress";15;"haar";5;7,13506097556288;4
"416";416;11;"Relative.Date.Progress";15;"haar";5;27,6165856693265;4
"417";417;12;"Relative.Date.Progress";15;"haar";5;0;4
"418";418;13;"Relative.Date.Progress";15;"haar";5;11,1767065601299;4
"419";419;1;"Relative.Date.Progress";15;"haar";6;33,233875;3
"420";420;2;"Relative.Date.Progress";15;"haar";6;29,079;3
"421";421;3;"Relative.Date.Progress";15;"haar";6;32,095125;3
"422";422;4;"Relative.Date.Progress";15;"haar";6;40,99175;3
"423";423;5;"Relative.Date.Progress";15;"haar";6;24,573125;3
"424";424;6;"Relative.Date.Progress";15;"haar";6;43,257125;3
"425";425;1;"Relative.Date.Progress";15;"haar";7;90,2824215500742;2
"426";426;2;"Relative.Date.Progress";15;"haar";7;80,9265149514997;2
"427";427;3;"Relative.Date.Progress";15;"haar";7;85,0101450011996;2
