"";"X";"seq";"variable";"pid";"coefficient";"level";"value";"revlevel"
"88";88;88;"Relative.Date.Progress";15;"haar";1;1,40572828099886;7
"89";89;89;"Relative.Date.Progress";15;"haar";1;0,0233345237791553;7
"90";90;90;"Relative.Date.Progress";15;"haar";1;0,0940452018978064;7
"91";91;91;"Relative.Date.Progress";15;"haar";1;0,0233345237791553;7
"92";92;92;"Relative.Date.Progress";15;"haar";1;0,0466690475583107;7
"93";93;93;"Relative.Date.Progress";15;"haar";1;0;7
"94";94;94;"Relative.Date.Progress";15;"haar";1;0,0233345237791553;7
"95";95;95;"Relative.Date.Progress";15;"haar";1;0,0233345237791553;7
"96";96;96;"Relative.Date.Progress";15;"haar";1;0;7
"97";97;97;"Relative.Date.Progress";15;"haar";1;0;7
"98";98;98;"Relative.Date.Progress";15;"haar";1;0;7
"99";99;99;"Relative.Date.Progress";15;"haar";1;0,0233345237791553;7
"100";100;100;"Relative.Date.Progress";15;"haar";1;0;7
"101";101;101;"Relative.Date.Progress";15;"haar";1;0,0707106781186511;7
"102";102;102;"Relative.Date.Progress";15;"haar";1;0;7
"103";103;103;"Relative.Date.Progress";15;"haar";1;0;7
"104";104;104;"Relative.Date.Progress";15;"haar";1;0;7
"105";105;105;"Relative.Date.Progress";15;"haar";1;0;7
"106";106;106;"Relative.Date.Progress";15;"haar";1;0;7
"107";107;107;"Relative.Date.Progress";15;"haar";1;0;7
"108";108;108;"Relative.Date.Progress";15;"haar";1;0,0233345237791625;7
"109";109;109;"Relative.Date.Progress";15;"haar";1;12,815603302225;7
"110";110;110;"Relative.Date.Progress";15;"haar";1;0;7
"111";111;111;"Relative.Date.Progress";15;"haar";1;0;7
"112";112;112;"Relative.Date.Progress";15;"haar";1;0,0473761543395028;7
"113";113;113;"Relative.Date.Progress";15;"haar";1;0,0233345237791482;7
"114";114;114;"Relative.Date.Progress";15;"haar";1;0,0233345237791625;7
"115";115;115;"Relative.Date.Progress";15;"haar";1;0,0233345237791482;7
"116";116;116;"Relative.Date.Progress";15;"haar";1;0;7
"117";117;117;"Relative.Date.Progress";15;"haar";1;11,8786868171528;7
"118";118;1;"Relative.Date.Progress";15;"haar";2;0,2485;6
"119";119;2;"Relative.Date.Progress";15;"haar";2;0,1985;6
"120";120;3;"Relative.Date.Progress";15;"haar";2;0,0329999999999999;6
"121";121;4;"Relative.Date.Progress";15;"haar";2;0,265;6
"122";122;5;"Relative.Date.Progress";15;"haar";2;10,818;6
"123";123;6;"Relative.Date.Progress";15;"haar";2;0,0165000000000006;6
"124";124;7;"Relative.Date.Progress";15;"haar";2;0;6
"125";125;8;"Relative.Date.Progress";15;"haar";2;0;6
"126";126;9;"Relative.Date.Progress";15;"haar";2;0,397499999999997;6
"127";127;10;"Relative.Date.Progress";15;"haar";2;0;6
"128";128;11;"Relative.Date.Progress";15;"haar";2;0;6
"129";129;12;"Relative.Date.Progress";15;"haar";2;0;6
"130";130;13;"Relative.Date.Progress";15;"haar";2;0,0339999999999989;6
"131";131;14;"Relative.Date.Progress";15;"haar";2;0,132000000000001;6
"132";132;15;"Relative.Date.Progress";15;"haar";2;0,165000000000001;6
"133";133;16;"Relative.Date.Progress";15;"haar";2;0,132500000000002;6
"134";134;17;"Relative.Date.Progress";15;"haar";2;5,1365;6
"135";135;18;"Relative.Date.Progress";15;"haar";2;2,17;6
"136";136;19;"Relative.Date.Progress";15;"haar";2;0;6
"137";137;20;"Relative.Date.Progress";15;"haar";2;0;6
"138";138;21;"Relative.Date.Progress";15;"haar";2;0;6
"139";139;22;"Relative.Date.Progress";15;"haar";2;0,0169999999999995;6
"140";140;23;"Relative.Date.Progress";15;"haar";2;0;6
"141";141;24;"Relative.Date.Progress";15;"haar";2;0,728999999999999;6
"142";142;25;"Relative.Date.Progress";15;"haar";2;0;6
"143";143;26;"Relative.Date.Progress";15;"haar";2;0,149499999999996;6
"144";144;27;"Relative.Date.Progress";15;"haar";2;0,0329999999999977;6
"145";145;28;"Relative.Date.Progress";15;"haar";2;0,1495;6
"146";146;29;"Relative.Date.Progress";15;"haar";2;4,125;6
"147";147;30;"Relative.Date.Progress";15;"haar";2;0,414000000000005;6
"148";148;31;"Relative.Date.Progress";15;"haar";2;0,0165000000000006;6
"149";149;32;"Relative.Date.Progress";15;"haar";2;0,0165000000000006;6
"150";150;33;"Relative.Date.Progress";15;"haar";2;1,9385;6
"151";151;34;"Relative.Date.Progress";15;"haar";2;0;6
"152";152;35;"Relative.Date.Progress";15;"haar";2;0;6
"153";153;36;"Relative.Date.Progress";15;"haar";2;0;6
"154";154;37;"Relative.Date.Progress";15;"haar";2;0;6
"155";155;38;"Relative.Date.Progress";15;"haar";2;1,97150000000001;6
"156";156;39;"Relative.Date.Progress";15;"haar";2;4,705;6
"157";157;40;"Relative.Date.Progress";15;"haar";2;0,646000000000001;6
"158";158;41;"Relative.Date.Progress";15;"haar";2;0;6
"159";159;42;"Relative.Date.Progress";15;"haar";2;0,232000000000006;6
"160";160;43;"Relative.Date.Progress";15;"haar";2;11,017;6
"161";161;44;"Relative.Date.Progress";15;"haar";2;1,0105;6
"162";162;45;"Relative.Date.Progress";15;"haar";2;0,116;6
"163";163;46;"Relative.Date.Progress";15;"haar";2;0,199000000000005;6
"164";164;47;"Relative.Date.Progress";15;"haar";2;0,0330000000000013;6
"165";165;48;"Relative.Date.Progress";15;"haar";2;0,0659999999999883;6
"166";166;49;"Relative.Date.Progress";15;"haar";2;0,0165000000000006;6
"167";167;50;"Relative.Date.Progress";15;"haar";2;0,0499999999999972;6
"168";168;51;"Relative.Date.Progress";15;"haar";2;0;6
"169";169;52;"Relative.Date.Progress";15;"haar";2;0;6
"170";170;53;"Relative.Date.Progress";15;"haar";2;0,0330000000000013;6
"171";171;54;"Relative.Date.Progress";15;"haar";2;9,97350000000002;6
"172";172;55;"Relative.Date.Progress";15;"haar";2;0;6
"173";173;56;"Relative.Date.Progress";15;"haar";2;0,0499999999999972;6
"174";174;57;"Relative.Date.Progress";15;"haar";2;0,198999999999998;6
"175";175;58;"Relative.Date.Progress";15;"haar";2;8,3995;6
"176";176;1;"Relative.Date.Progress";15;"haar";3;0,457498087427696;5
"177";177;2;"Relative.Date.Progress";15;"haar";3;0,328097546470558;5
"178";178;3;"Relative.Date.Progress";15;"haar";3;7,70852457510515;5
"179";179;4;"Relative.Date.Progress";15;"haar";3;0;5
"180";180;5;"Relative.Date.Progress";15;"haar";3;0,749886741448332;5
"181";181;6;"Relative.Date.Progress";15;"haar";3;0,56144278426212;5
"182";182;7;"Relative.Date.Progress";15;"haar";3;0,210717820793594;5
"183";183;8;"Relative.Date.Progress";15;"haar";3;0,233698791182157;5
"184";184;9;"Relative.Date.Progress";15;"haar";3;6,03338861047422;5
"185";185;10;"Relative.Date.Progress";15;"haar";3;0,0933380951166214;5
"186";186;11;"Relative.Date.Progress";15;"haar";3;0,0360624458405212;5
"187";187;12;"Relative.Date.Progress";15;"haar";3;0,608818938601615;5
"188";188;13;"Relative.Date.Progress";15;"haar";3;0,152381511345702;5
"189";189;14;"Relative.Date.Progress";15;"haar";3;0,129046987566547;5
"190";190;15;"Relative.Date.Progress";15;"haar";3;3,7950420946282;5
"191";191;16;"Relative.Date.Progress";15;"haar";3;0,0466690475583107;5
"192";192;17;"Relative.Date.Progress";15;"haar";3;4,15884853354869;5
"193";193;18;"Relative.Date.Progress";15;"haar";3;0;5
"194";194;19;"Relative.Date.Progress";15;"haar";3;1,39406101910928;5
"195";195;20;"Relative.Date.Progress";15;"haar";3;5,18945666712806;5
"196";196;21;"Relative.Date.Progress";15;"haar";3;0,351432070249714;5
"197";197;22;"Relative.Date.Progress";15;"haar";3;9,91045509172005;5
"198";198;23;"Relative.Date.Progress";15;"haar";3;0,339411254969548;5
"199";199;24;"Relative.Date.Progress";15;"haar";3;0,141421356237316;5
"200";200;25;"Relative.Date.Progress";15;"haar";3;0,117026172286359;5
"201";201;26;"Relative.Date.Progress";15;"haar";3;0;5
"202";202;27;"Relative.Date.Progress";15;"haar";3;7,47376512375124;5
"203";203;28;"Relative.Date.Progress";15;"haar";3;1,20703127548543;5
"204";204;29;"Relative.Date.Progress";15;"haar";3;6,1033921818117;5
"205";205;1;"Relative.Date.Progress";15;"haar";4;16,79975;4
"206";206;2;"Relative.Date.Progress";15;"haar";4;0,993749999999999;4
"207";207;3;"Relative.Date.Progress";15;"haar";4;0,580000000000002;4
"208";208;4;"Relative.Date.Progress";15;"haar";4;9,89949999999999;4
"209";209;5;"Relative.Date.Progress";15;"haar";4;0,0915000000000106;4
"210";210;6;"Relative.Date.Progress";15;"haar";4;1,39925;4
"211";211;7;"Relative.Date.Progress";15;"haar";4;7,38025;4
"212";212;8;"Relative.Date.Progress";15;"haar";4;4,92874999999999;4
"213";213;9;"Relative.Date.Progress";15;"haar";4;0,98575000000001;4
"214";214;10;"Relative.Date.Progress";15;"haar";4;4,73099999999999;4
"215";215;11;"Relative.Date.Progress";15;"haar";4;8,60624999999997;4
"216";216;12;"Relative.Date.Progress";15;"haar";4;0,331250000000011;4
"217";217;13;"Relative.Date.Progress";15;"haar";4;5,31775000000002;4
"218";218;14;"Relative.Date.Progress";15;"haar";4;5,48425;4
"219";219;1;"Relative.Date.Progress";15;"haar";5;20,3137636099271;3
"220";220;2;"Relative.Date.Progress";15;"haar";5;8,41739912324465;3
"221";221;3;"Relative.Date.Progress";15;"haar";5;1,72304244905631;3
"222";222;4;"Relative.Date.Progress";15;"haar";5;13,297143020213;3
"223";223;5;"Relative.Date.Progress";15;"haar";5;32,4846623044052;3
"224";224;6;"Relative.Date.Progress";15;"haar";5;7,26870415720711;3
"225";225;7;"Relative.Date.Progress";15;"haar";5;56,0548294183918;3
"226";226;1;"Relative.Date.Progress";15;"haar";6;37,851875;2
"227";227;2;"Relative.Date.Progress";15;"haar";6;44,168625;2
"228";228;3;"Relative.Date.Progress";15;"haar";6;50,891;2
"229";1;1;"Relative.Date.Progress";17;"haar";1;0;9
"230";2;2;"Relative.Date.Progress";17;"haar";1;0;9
"231";3;3;"Relative.Date.Progress";17;"haar";1;0;9
"232";4;4;"Relative.Date.Progress";17;"haar";1;0;9
"233";5;5;"Relative.Date.Progress";17;"haar";1;0,037476659402887;9
"234";6;6;"Relative.Date.Progress";17;"haar";1;0;9
"235";7;7;"Relative.Date.Progress";17;"haar";1;0;9
"236";8;8;"Relative.Date.Progress";17;"haar";1;0;9
"237";9;9;"Relative.Date.Progress";17;"haar";1;0;9
"238";10;10;"Relative.Date.Progress";17;"haar";1;0;9
"239";11;11;"Relative.Date.Progress";17;"haar";1;0;9
"240";12;12;"Relative.Date.Progress";17;"haar";1;0,260922402257836;9
"241";13;13;"Relative.Date.Progress";17;"haar";1;0;9
"242";14;14;"Relative.Date.Progress";17;"haar";1;0;9
"243";15;15;"Relative.Date.Progress";17;"haar";1;0;9
"244";16;16;"Relative.Date.Progress";17;"haar";1;0;9
"245";17;17;"Relative.Date.Progress";17;"haar";1;0;9
"246";18;18;"Relative.Date.Progress";17;"haar";1;0;9
"247";19;19;"Relative.Date.Progress";17;"haar";1;0;9
"248";20;20;"Relative.Date.Progress";17;"haar";1;0;9
"249";21;21;"Relative.Date.Progress";17;"haar";1;0;9
"250";22;22;"Relative.Date.Progress";17;"haar";1;0;9
"251";23;23;"Relative.Date.Progress";17;"haar";1;0;9
"252";24;24;"Relative.Date.Progress";17;"haar";1;0;9
"253";25;25;"Relative.Date.Progress";17;"haar";1;0;9
"254";26;26;"Relative.Date.Progress";17;"haar";1;0;9
"255";27;27;"Relative.Date.Progress";17;"haar";1;0;9
"256";28;28;"Relative.Date.Progress";17;"haar";1;0;9
"257";29;29;"Relative.Date.Progress";17;"haar";1;0;9
"258";30;30;"Relative.Date.Progress";17;"haar";1;0;9
"259";31;31;"Relative.Date.Progress";17;"haar";1;0,223445742854949;9
"260";32;32;"Relative.Date.Progress";17;"haar";1;0;9
"261";33;33;"Relative.Date.Progress";17;"haar";1;0;9
"262";34;34;"Relative.Date.Progress";17;"haar";1;0;9
"263";35;35;"Relative.Date.Progress";17;"haar";1;0;9
"264";36;36;"Relative.Date.Progress";17;"haar";1;0;9
"265";37;37;"Relative.Date.Progress";17;"haar";1;0;9
"266";38;38;"Relative.Date.Progress";17;"haar";1;0;9
"267";39;39;"Relative.Date.Progress";17;"haar";1;0;9
"268";40;40;"Relative.Date.Progress";17;"haar";1;0;9
"269";41;41;"Relative.Date.Progress";17;"haar";1;0,0374766594028868;9
"270";42;42;"Relative.Date.Progress";17;"haar";1;0;9
"271";43;43;"Relative.Date.Progress";17;"haar";1;0;9
"272";44;44;"Relative.Date.Progress";17;"haar";1;0;9
"273";45;45;"Relative.Date.Progress";17;"haar";1;0;9
"274";46;46;"Relative.Date.Progress";17;"haar";1;0,820243866176395;9
"275";47;47;"Relative.Date.Progress";17;"haar";1;0;9
"276";48;48;"Relative.Date.Progress";17;"haar";1;0;9
"277";49;49;"Relative.Date.Progress";17;"haar";1;0,634274782724333;9
"278";50;50;"Relative.Date.Progress";17;"haar";1;0;9
"279";51;51;"Relative.Date.Progress";17;"haar";1;0;9
"280";52;52;"Relative.Date.Progress";17;"haar";1;0,0374766594028868;9
"281";53;53;"Relative.Date.Progress";17;"haar";1;0;9
"282";54;54;"Relative.Date.Progress";17;"haar";1;0;9
"283";55;55;"Relative.Date.Progress";17;"haar";1;0;9
"284";56;56;"Relative.Date.Progress";17;"haar";1;0;9
"285";57;57;"Relative.Date.Progress";17;"haar";1;0;9
"286";58;58;"Relative.Date.Progress";17;"haar";1;0;9
"287";59;59;"Relative.Date.Progress";17;"haar";1;0;9
"288";60;60;"Relative.Date.Progress";17;"haar";1;0;9
"289";61;61;"Relative.Date.Progress";17;"haar";1;0;9
"290";62;62;"Relative.Date.Progress";17;"haar";1;0;9
"291";63;63;"Relative.Date.Progress";17;"haar";1;0;9
"292";64;64;"Relative.Date.Progress";17;"haar";1;0;9
"293";65;65;"Relative.Date.Progress";17;"haar";1;0;9
"294";66;66;"Relative.Date.Progress";17;"haar";1;0;9
"295";67;67;"Relative.Date.Progress";17;"haar";1;0;9
"296";68;68;"Relative.Date.Progress";17;"haar";1;0;9
"297";69;69;"Relative.Date.Progress";17;"haar";1;0;9
"298";70;70;"Relative.Date.Progress";17;"haar";1;0,298399061660723;9
"299";71;71;"Relative.Date.Progress";17;"haar";1;0;9
"300";72;72;"Relative.Date.Progress";17;"haar";1;0;9
"301";73;73;"Relative.Date.Progress";17;"haar";1;0,149199530830361;9
"302";74;74;"Relative.Date.Progress";17;"haar";1;0;9
"303";75;75;"Relative.Date.Progress";17;"haar";1;0;9
"304";76;76;"Relative.Date.Progress";17;"haar";1;0,447598592491085;9
"305";77;77;"Relative.Date.Progress";17;"haar";1;0;9
"306";78;78;"Relative.Date.Progress";17;"haar";1;0;9
"307";79;79;"Relative.Date.Progress";17;"haar";1;0,634274782724333;9
"308";80;80;"Relative.Date.Progress";17;"haar";1;0;9
"309";81;81;"Relative.Date.Progress";17;"haar";1;0;9
"310";82;82;"Relative.Date.Progress";17;"haar";1;0;9
"311";83;83;"Relative.Date.Progress";17;"haar";1;0;9
"312";84;84;"Relative.Date.Progress";17;"haar";1;0;9
"313";85;85;"Relative.Date.Progress";17;"haar";1;0;9
"314";86;86;"Relative.Date.Progress";17;"haar";1;0;9
"315";87;87;"Relative.Date.Progress";17;"haar";1;0;9
"316";88;88;"Relative.Date.Progress";17;"haar";1;0;9
"317";89;89;"Relative.Date.Progress";17;"haar";1;0;9
"318";90;90;"Relative.Date.Progress";17;"haar";1;0;9
"319";91;91;"Relative.Date.Progress";17;"haar";1;0;9
"320";92;92;"Relative.Date.Progress";17;"haar";1;0;9
"321";93;93;"Relative.Date.Progress";17;"haar";1;0;9
"322";94;94;"Relative.Date.Progress";17;"haar";1;0;9
"323";95;95;"Relative.Date.Progress";17;"haar";1;0;9
"324";96;96;"Relative.Date.Progress";17;"haar";1;0,857720525579281;9
"325";97;97;"Relative.Date.Progress";17;"haar";1;0;9
"326";98;98;"Relative.Date.Progress";17;"haar";1;0;9
"327";99;99;"Relative.Date.Progress";17;"haar";1;0;9
"328";100;100;"Relative.Date.Progress";17;"haar";1;0;9
"329";101;101;"Relative.Date.Progress";17;"haar";1;0;9
"330";102;102;"Relative.Date.Progress";17;"haar";1;0;9
"331";103;103;"Relative.Date.Progress";17;"haar";1;0;9
"332";104;104;"Relative.Date.Progress";17;"haar";1;0;9
"333";105;105;"Relative.Date.Progress";17;"haar";1;0;9
"334";106;106;"Relative.Date.Progress";17;"haar";1;0;9
"335";107;107;"Relative.Date.Progress";17;"haar";1;0;9
"336";108;108;"Relative.Date.Progress";17;"haar";1;0;9
"337";109;109;"Relative.Date.Progress";17;"haar";1;0;9
"338";110;110;"Relative.Date.Progress";17;"haar";1;0;9
"339";111;111;"Relative.Date.Progress";17;"haar";1;0;9
"340";112;112;"Relative.Date.Progress";17;"haar";1;0;9
"341";113;113;"Relative.Date.Progress";17;"haar";1;0;9
"342";114;114;"Relative.Date.Progress";17;"haar";1;0;9
"343";115;115;"Relative.Date.Progress";17;"haar";1;0;9
"344";116;116;"Relative.Date.Progress";17;"haar";1;0;9
"345";117;117;"Relative.Date.Progress";17;"haar";1;0;9
"346";118;118;"Relative.Date.Progress";17;"haar";1;0;9
"347";119;119;"Relative.Date.Progress";17;"haar";1;0;9
"348";120;120;"Relative.Date.Progress";17;"haar";1;0;9
"349";121;121;"Relative.Date.Progress";17;"haar";1;0;9
"350";122;122;"Relative.Date.Progress";17;"haar";1;0;9
"351";123;123;"Relative.Date.Progress";17;"haar";1;0;9
"352";124;124;"Relative.Date.Progress";17;"haar";1;0;9
"353";125;125;"Relative.Date.Progress";17;"haar";1;0;9
"354";126;126;"Relative.Date.Progress";17;"haar";1;0;9
"355";127;127;"Relative.Date.Progress";17;"haar";1;0,14919953083036;9
"356";128;128;"Relative.Date.Progress";17;"haar";1;0;9
"357";129;129;"Relative.Date.Progress";17;"haar";1;0;9
"358";130;130;"Relative.Date.Progress";17;"haar";1;0;9
"359";131;131;"Relative.Date.Progress";17;"haar";1;0;9
"360";132;132;"Relative.Date.Progress";17;"haar";1;0;9
"361";133;133;"Relative.Date.Progress";17;"haar";1;0;9
"362";134;134;"Relative.Date.Progress";17;"haar";1;0,224152849636134;9
"363";135;135;"Relative.Date.Progress";17;"haar";1;0;9
"364";136;136;"Relative.Date.Progress";17;"haar";1;1,45451864890073;9
"365";137;137;"Relative.Date.Progress";17;"haar";1;0;9
"366";138;138;"Relative.Date.Progress";17;"haar";1;0;9
"367";139;139;"Relative.Date.Progress";17;"haar";1;0;9
"368";140;140;"Relative.Date.Progress";17;"haar";1;1,26784245866748;9
"369";141;141;"Relative.Date.Progress";17;"haar";1;0;9
"370";142;142;"Relative.Date.Progress";17;"haar";1;0;9
"371";143;143;"Relative.Date.Progress";17;"haar";1;0;9
"372";144;144;"Relative.Date.Progress";17;"haar";1;3,87848069480821;9
"373";145;145;"Relative.Date.Progress";17;"haar";1;0;9
"374";146;146;"Relative.Date.Progress";17;"haar";1;0;9
"375";147;147;"Relative.Date.Progress";17;"haar";1;0;9
"376";148;148;"Relative.Date.Progress";17;"haar";1;0;9
"377";149;149;"Relative.Date.Progress";17;"haar";1;2,7223611075682;9
"378";150;150;"Relative.Date.Progress";17;"haar";1;0;9
"379";151;151;"Relative.Date.Progress";17;"haar";1;0;9
"380";152;152;"Relative.Date.Progress";17;"haar";1;0;9
"381";153;153;"Relative.Date.Progress";17;"haar";1;0;9
"382";154;154;"Relative.Date.Progress";17;"haar";1;0;9
"383";155;155;"Relative.Date.Progress";17;"haar";1;0;9
"384";156;156;"Relative.Date.Progress";17;"haar";1;0;9
"385";157;157;"Relative.Date.Progress";17;"haar";1;0;9
"386";158;158;"Relative.Date.Progress";17;"haar";1;0;9
"387";159;159;"Relative.Date.Progress";17;"haar";1;0;9
"388";160;160;"Relative.Date.Progress";17;"haar";1;0;9
"389";161;161;"Relative.Date.Progress";17;"haar";1;0;9
"390";162;162;"Relative.Date.Progress";17;"haar";1;0;9
"391";163;163;"Relative.Date.Progress";17;"haar";1;0;9
"392";164;164;"Relative.Date.Progress";17;"haar";1;0;9
"393";165;165;"Relative.Date.Progress";17;"haar";1;0;9
"394";166;166;"Relative.Date.Progress";17;"haar";1;0;9
"395";167;167;"Relative.Date.Progress";17;"haar";1;0;9
"396";168;168;"Relative.Date.Progress";17;"haar";1;0;9
"397";169;169;"Relative.Date.Progress";17;"haar";1;0;9
"398";170;170;"Relative.Date.Progress";17;"haar";1;0;9
"399";171;171;"Relative.Date.Progress";17;"haar";1;0;9
"400";172;172;"Relative.Date.Progress";17;"haar";1;0;9
"401";173;173;"Relative.Date.Progress";17;"haar";1;0;9
"402";174;174;"Relative.Date.Progress";17;"haar";1;0;9
"403";175;175;"Relative.Date.Progress";17;"haar";1;0;9
"404";176;176;"Relative.Date.Progress";17;"haar";1;0;9
"405";177;177;"Relative.Date.Progress";17;"haar";1;0;9
"406";178;178;"Relative.Date.Progress";17;"haar";1;0;9
"407";179;179;"Relative.Date.Progress";17;"haar";1;0;9
"408";180;180;"Relative.Date.Progress";17;"haar";1;0;9
"409";181;181;"Relative.Date.Progress";17;"haar";1;0;9
"410";182;182;"Relative.Date.Progress";17;"haar";1;0;9
"411";183;183;"Relative.Date.Progress";17;"haar";1;0;9
"412";184;184;"Relative.Date.Progress";17;"haar";1;0;9
"413";185;185;"Relative.Date.Progress";17;"haar";1;0;9
"414";186;186;"Relative.Date.Progress";17;"haar";1;0;9
"415";187;187;"Relative.Date.Progress";17;"haar";1;0;9
"416";188;188;"Relative.Date.Progress";17;"haar";1;0;9
"417";189;189;"Relative.Date.Progress";17;"haar";1;0;9
"418";190;190;"Relative.Date.Progress";17;"haar";1;0;9
"419";191;191;"Relative.Date.Progress";17;"haar";1;0;9
