"";"time";"var";"coef";"pid";"pid.revlevel";"pid.startseq";"length";"count";"issub"
"25";"Age.Months";"Active.Developers";"V";"3429";"6";"12";"4";"30";"0.5"
"26";"Age.Months";"Active.Developers";"V";"3429";"6";"22";"4";"16";"1"
"27";"Age.Months";"Active.Developers";"V";"3429";"6";"30";"4";"34";"1"
"28";"Age.Months";"Active.Developers";"V";"3429";"6";"25";"4";"201";"0.5"
"29";"Age.Months";"Active.Developers";"V";"3429";"6";"5";"4";"62";"0"
"30";"Age.Months";"Active.Developers";"V";"3429";"6";"25";"5";"84";"0.5"
"31";"Age.Months";"Active.Developers";"V";"3429";"6";"35";"4";"26";"0"
"32";"Age.Months";"Active.Developers";"V";"3429";"6";"44";"4";"22";"0"
"33";"Age.Months";"Active.Developers";"V";"3429";"6";"2";"4";"5";"0"
"34";"Age.Months";"Active.Developers";"V";"3429";"6";"16";"4";"15";"0"
"35";"Age.Months";"Active.Developers";"V";"3429";"6";"24";"4";"68";"0.5"
"36";"Age.Months";"Active.Developers";"V";"3429";"6";"24";"5";"20";"0.5"
"37";"Age.Months";"Active.Developers";"V";"3429";"6";"14";"4";"92";"0"
"38";"Age.Months";"Active.Developers";"V";"3429";"6";"23";"4";"36";"0.5"
"39";"Age.Months";"Active.Developers";"V";"3429";"6";"12";"5";"7";"0"
"40";"Age.Months";"Active.Developers";"V";"3429";"6";"45";"4";"29";"0"
"41";"Age.Months";"Active.Developers";"V";"3429";"6";"34";"4";"33";"0.5"
"42";"Age.Months";"Active.Developers";"V";"3429";"6";"39";"4";"7";"0"
"43";"Age.Months";"Active.Developers";"V";"3429";"6";"24";"6";"7";"0"
"44";"Age.Months";"Active.Developers";"V";"3429";"6";"10";"4";"13";"0"
"45";"Age.Months";"Active.Developers";"V";"3429";"6";"40";"4";"17";"0"
"46";"Age.Months";"Active.Developers";"V";"3429";"6";"7";"4";"5";"0"
"47";"Age.Months";"Active.Developers";"V";"3429";"6";"43";"4";"13";"0"
"48";"Age.Months";"Active.Developers";"V";"3429";"6";"33";"4";"15";"0"
"49";"Age.Months";"Active.Developers";"V";"3429";"6";"17";"4";"15";"0"
"50";"Age.Months";"Active.Developers";"V";"3429";"6";"29";"4";"19";"0"
"51";"Age.Months";"Active.Developers";"V";"3429";"6";"31";"4";"14";"0"
"52";"Age.Months";"Active.Developers";"V";"3429";"6";"32";"4";"14";"0.5"
"53";"Age.Months";"Active.Developers";"V";"3429";"6";"32";"5";"5";"0"
"54";"Age.Months";"Active.Developers";"V";"3429";"6";"34";"5";"4";"0"
"55";"Age.Months";"Active.Developers";"V";"3429";"6";"3";"4";"4";"0"
"56";"Age.Months";"Active.Developers";"V";"3429";"6";"18";"4";"6";"0"
"57";"Age.Months";"Active.Developers";"V";"3429";"6";"41";"4";"8";"0"
"58";"Age.Months";"Active.Developers";"V";"3429";"6";"42";"4";"14";"0"
"59";"Age.Months";"Active.Developers";"V";"3429";"6";"25";"6";"6";"0"
"60";"Age.Months";"Active.Developers";"V";"3429";"6";"20";"4";"4";"0"
"61";"Age.Months";"Active.Developers";"V";"3429";"6";"21";"4";"8";"0"
"62";"Age.Months";"Active.Developers";"V";"3429";"6";"23";"5";"13";"0.5"
"63";"Age.Months";"Active.Developers";"V";"3429";"6";"23";"6";"4";"0"
"64";"Age.Months";"Active.Developers";"V";"346391";"3";"1";"4";"11";"0"
"65";"Age.Months";"Active.Developers";"V";"346391";"4";"1";"4";"115";"0.5"
"66";"Age.Months";"Active.Developers";"V";"346391";"4";"2";"4";"194";"0.5"
"67";"Age.Months";"Active.Developers";"V";"346391";"4";"2";"5";"68";"0"
"68";"Age.Months";"Active.Developers";"V";"346391";"4";"1";"5";"48";"0.5"
"69";"Age.Months";"Active.Developers";"V";"346391";"4";"1";"6";"26";"0"
"70";"Age.Months";"Active.Developers";"V";"346391";"5";"2";"4";"50";"0"
"71";"Age.Months";"Active.Developers";"V";"4673";"4";"7";"4";"4";"0"
"72";"Age.Months";"Active.Developers";"V";"4673";"5";"3";"4";"200";"0.1"
"73";"Age.Months";"Active.Developers";"V";"4673";"5";"3";"5";"7";"0"
"74";"Age.Months";"Active.Developers";"V";"4673";"5";"10";"4";"24";"0.5"
"75";"Age.Months";"Active.Developers";"V";"4673";"6";"7";"4";"200";"0.5"
"76";"Age.Months";"Active.Developers";"V";"4673";"6";"23";"4";"114";"0"
"77";"Age.Months";"Active.Developers";"V";"4673";"6";"7";"5";"83";"0.5"
"78";"Age.Months";"Active.Developers";"V";"4673";"6";"7";"6";"45";"0.5"
"79";"Age.Months";"Active.Developers";"V";"4673";"6";"7";"7";"27";"0.5"
"80";"Age.Months";"Active.Developers";"V";"4673";"6";"22";"4";"61";"0.5"
"81";"Age.Months";"Active.Developers";"V";"4673";"6";"3";"4";"193";"0.5"
"82";"Age.Months";"Active.Developers";"V";"4673";"6";"7";"8";"7";"0"
"83";"Age.Months";"Active.Developers";"V";"4673";"6";"2";"4";"21";"0.5"
"84";"Age.Months";"Active.Developers";"V";"4673";"6";"3";"5";"67";"0"
"85";"Age.Months";"Active.Developers";"V";"4673";"6";"22";"5";"12";"0"
"86";"Age.Months";"Active.Developers";"V";"4673";"6";"1";"4";"25";"0"
"87";"Age.Months";"Active.Developers";"V";"4673";"6";"2";"5";"6";"0"
"88";"Age.Months";"Active.Developers";"V";"472388";"5";"1";"4";"113";"0"
"89";"Age.Months";"Active.Developers";"V";"472388";"5";"5";"4";"59";"0"
"90";"Age.Months";"Active.Developers";"V";"472388";"5";"15";"4";"4";"0"
"91";"Age.Months";"Active.Developers";"V";"23897";"5";"5";"4";"50";"0"
"92";"Age.Months";"Active.Developers";"V";"23897";"5";"7";"4";"6";"0"
"93";"Age.Months";"Active.Developers";"V";"23897";"5";"19";"4";"16";"0"
"94";"Age.Months";"Active.Developers";"V";"23897";"5";"18";"4";"18";"0"
"95";"Age.Months";"Active.Developers";"V";"23897";"5";"10";"4";"9";"0"
"96";"Age.Months";"Active.Developers";"V";"7278";"5";"9";"4";"5";"0"
"97";"Age.Months";"Active.Developers";"V";"7203";"5";"10";"4";"112";"0"
"98";"Age.Months";"Active.Developers";"V";"7203";"5";"5";"4";"10";"0"
"99";"Age.Months";"Active.Developers";"V";"7203";"5";"11";"4";"7";"0"
"100";"Age.Months";"Active.Developers";"V";"7203";"5";"9";"4";"9";"0"
"101";"Age.Months";"Active.Developers";"V";"7203";"5";"4";"4";"4";"0"
"102";"Age.Months";"Active.Developers";"V";"7203";"6";"31";"4";"23";"0"
"103";"Age.Months";"Active.Developers";"V";"7203";"6";"8";"4";"23";"0.5"
"104";"Age.Months";"Active.Developers";"V";"7203";"6";"10";"4";"13";"0"
"105";"Age.Months";"Active.Developers";"V";"7203";"6";"16";"4";"13";"0"
"106";"Age.Months";"Active.Developers";"V";"7203";"6";"9";"4";"45";"0"
"107";"Age.Months";"Active.Developers";"V";"7203";"6";"17";"4";"14";"0"
"108";"Age.Months";"Active.Developers";"V";"7203";"6";"8";"5";"5";"0"
"109";"Age.Months";"Active.Developers";"V";"7203";"6";"3";"4";"25";"0"
"110";"Age.Months";"Active.Developers";"V";"7203";"6";"18";"4";"7";"0"
"111";"Age.Months";"Active.Developers";"V";"7203";"6";"24";"4";"4";"0"
"112";"Age.Months";"Active.Developers";"V";"484058";"6";"9";"4";"99";"0"
"113";"Age.Months";"Active.Developers";"V";"484058";"6";"20";"4";"67";"0"
"114";"Age.Months";"Active.Developers";"V";"484058";"6";"17";"4";"98";"0"
"115";"Age.Months";"Active.Developers";"V";"484058";"6";"27";"4";"28";"0.5"
"116";"Age.Months";"Active.Developers";"V";"484058";"6";"19";"4";"6";"0"
"117";"Age.Months";"Active.Developers";"V";"484058";"6";"21";"4";"15";"0"
"118";"Age.Months";"Active.Developers";"V";"484058";"6";"5";"4";"12";"0.5"
"119";"Age.Months";"Active.Developers";"V";"484058";"6";"13";"4";"9";"0"
"120";"Age.Months";"Active.Developers";"V";"484058";"6";"5";"5";"4";"0"
"121";"Age.Months";"Active.Developers";"V";"484058";"6";"12";"4";"16";"0"
"122";"Age.Months";"Active.Developers";"V";"484058";"6";"27";"5";"4";"0"
"123";"Age.Months";"Active.Developers";"V";"49606";"4";"3";"4";"198";"0.1"
"124";"Age.Months";"Active.Developers";"V";"49606";"4";"2";"4";"66";"0.1"
"125";"Age.Months";"Active.Developers";"V";"49606";"4";"2";"5";"19";"0"
"126";"Age.Months";"Active.Developers";"V";"49606";"4";"8";"4";"8";"0"
"127";"Age.Months";"Active.Developers";"V";"49606";"4";"1";"4";"22";"0"
"128";"Age.Months";"Active.Developers";"V";"49606";"4";"3";"5";"16";"0"
"129";"Age.Months";"Active.Developers";"V";"49606";"5";"12";"4";"198";"0.5"
"130";"Age.Months";"Active.Developers";"V";"49606";"5";"6";"4";"169";"0.5"
"131";"Age.Months";"Active.Developers";"V";"49606";"5";"10";"4";"91";"0.5"
"132";"Age.Months";"Active.Developers";"V";"49606";"5";"2";"4";"69";"0.1"
"133";"Age.Months";"Active.Developers";"V";"49606";"5";"6";"5";"20";"0.5"
"134";"Age.Months";"Active.Developers";"V";"49606";"5";"6";"6";"8";"0.1"
"135";"Age.Months";"Active.Developers";"V";"49606";"5";"7";"4";"100";"0.5"
"136";"Age.Months";"Active.Developers";"V";"49606";"5";"7";"5";"19";"0.1"
"137";"Age.Months";"Active.Developers";"V";"49606";"5";"11";"4";"168";"0.5"
"138";"Age.Months";"Active.Developers";"V";"49606";"5";"11";"5";"55";"0.1"
"139";"Age.Months";"Active.Developers";"V";"49606";"5";"9";"4";"97";"0.5"
"140";"Age.Months";"Active.Developers";"V";"49606";"5";"19";"4";"90";"0.5"
"141";"Age.Months";"Active.Developers";"V";"49606";"5";"18";"4";"11";"0.5"
"142";"Age.Months";"Active.Developers";"V";"49606";"5";"5";"4";"31";"0.5"
"143";"Age.Months";"Active.Developers";"V";"49606";"5";"5";"5";"7";"0"
"144";"Age.Months";"Active.Developers";"V";"49606";"5";"9";"5";"21";"0.5"
"145";"Age.Months";"Active.Developers";"V";"49606";"5";"10";"5";"20";"0.5"
"146";"Age.Months";"Active.Developers";"V";"49606";"5";"17";"4";"13";"0.5"
"147";"Age.Months";"Active.Developers";"V";"49606";"5";"3";"4";"33";"0"
"148";"Age.Months";"Active.Developers";"V";"49606";"5";"1";"4";"24";"0.5"
"149";"Age.Months";"Active.Developers";"V";"49606";"5";"1";"5";"7";"0"
"150";"Age.Months";"Active.Developers";"V";"49606";"5";"2";"5";"4";"0"
"151";"Age.Months";"Active.Developers";"V";"49606";"5";"9";"6";"5";"0"
"152";"Age.Months";"Active.Developers";"V";"49606";"5";"7";"6";"6";"0"
"153";"Age.Months";"Active.Developers";"V";"49606";"5";"10";"6";"6";"0.5"
"154";"Age.Months";"Active.Developers";"V";"49606";"6";"11";"4";"198";"0.5"
"155";"Age.Months";"Active.Developers";"V";"49606";"6";"15";"4";"197";"0.5"
"156";"Age.Months";"Active.Developers";"V";"49606";"6";"24";"4";"196";"0.5"
"157";"Age.Months";"Active.Developers";"V";"49606";"6";"31";"4";"66";"0.5"
"158";"Age.Months";"Active.Developers";"V";"49606";"6";"8";"4";"69";"0.5"
"159";"Age.Months";"Active.Developers";"V";"49606";"6";"14";"4";"169";"0.5"
"160";"Age.Months";"Active.Developers";"V";"49606";"6";"14";"5";"55";"0.5"
"161";"Age.Months";"Active.Developers";"V";"49606";"6";"20";"4";"168";"0.5"
"162";"Age.Months";"Active.Developers";"V";"49606";"6";"20";"5";"20";"0.5"
"163";"Age.Months";"Active.Developers";"V";"49606";"6";"20";"6";"8";"0.5"
"164";"Age.Months";"Active.Developers";"V";"49606";"6";"21";"4";"100";"0.5"
"165";"Age.Months";"Active.Developers";"V";"49606";"6";"21";"5";"19";"0.5"
"166";"Age.Months";"Active.Developers";"V";"49606";"6";"23";"4";"167";"0.5"
"167";"Age.Months";"Active.Developers";"V";"49606";"6";"23";"5";"54";"0.5"
"168";"Age.Months";"Active.Developers";"V";"49606";"6";"32";"4";"99";"0.5"
"169";"Age.Months";"Active.Developers";"V";"49606";"6";"32";"5";"18";"0.5"
"170";"Age.Months";"Active.Developers";"V";"49606";"6";"34";"4";"166";"0.5"
"171";"Age.Months";"Active.Developers";"V";"49606";"6";"14";"6";"28";"0.5"
"172";"Age.Months";"Active.Developers";"V";"49606";"6";"14";"7";"20";"0.5"
"173";"Age.Months";"Active.Developers";"V";"49606";"6";"15";"5";"82";"0.5"
"174";"Age.Months";"Active.Developers";"V";"49606";"6";"15";"6";"44";"0.5"
"175";"Age.Months";"Active.Developers";"V";"49606";"6";"21";"6";"6";"1"
"176";"Age.Months";"Active.Developers";"V";"49606";"6";"9";"4";"91";"0.5"
"177";"Age.Months";"Active.Developers";"V";"49606";"6";"11";"5";"32";"0.5"
"178";"Age.Months";"Active.Developers";"V";"49606";"6";"11";"6";"9";"0.5"
"179";"Age.Months";"Active.Developers";"V";"49606";"6";"11";"7";"6";"0.5"
"180";"Age.Months";"Active.Developers";"V";"49606";"6";"32";"6";"5";"0"
"181";"Age.Months";"Active.Developers";"V";"49606";"6";"23";"6";"27";"0.5"
"182";"Age.Months";"Active.Developers";"V";"49606";"6";"23";"7";"19";"0.5"
"183";"Age.Months";"Active.Developers";"V";"49606";"6";"23";"8";"14";"0.5"
"184";"Age.Months";"Active.Developers";"V";"49606";"6";"24";"5";"81";"0.5"
"185";"Age.Months";"Active.Developers";"V";"49606";"6";"24";"6";"43";"0.5"
"186";"Age.Months";"Active.Developers";"V";"49606";"6";"24";"7";"26";"0.5"
"187";"Age.Months";"Active.Developers";"V";"49606";"6";"3";"4";"35";"0.5"
"188";"Age.Months";"Active.Developers";"V";"49606";"6";"3";"5";"10";"0"
"189";"Age.Months";"Active.Developers";"V";"49606";"6";"4";"4";"60";"0.5"
"190";"Age.Months";"Active.Developers";"V";"49606";"6";"23";"9";"8";"0"
"191";"Age.Months";"Active.Developers";"V";"49606";"6";"24";"8";"17";"0.5"
"192";"Age.Months";"Active.Developers";"V";"49606";"6";"42";"4";"61";"0"
"193";"Age.Months";"Active.Developers";"V";"49606";"6";"9";"5";"19";"0.5"
"194";"Age.Months";"Active.Developers";"V";"49606";"6";"38";"4";"73";"0.5"
"195";"Age.Months";"Active.Developers";"V";"49606";"6";"38";"5";"16";"0"
"196";"Age.Months";"Active.Developers";"V";"49606";"6";"40";"4";"49";"0.5"
"197";"Age.Months";"Active.Developers";"V";"49606";"6";"7";"4";"49";"0.5"
"198";"Age.Months";"Active.Developers";"V";"49606";"6";"34";"5";"6";"0"
"199";"Age.Months";"Active.Developers";"V";"49606";"6";"35";"4";"36";"0.5"
"200";"Age.Months";"Active.Developers";"V";"49606";"6";"40";"5";"10";"0.5"
"201";"Age.Months";"Active.Developers";"V";"49606";"6";"40";"6";"5";"0"
"202";"Age.Months";"Active.Developers";"V";"49606";"6";"41";"4";"37";"0.5"
"203";"Age.Months";"Active.Developers";"V";"49606";"6";"41";"5";"7";"0"
"204";"Age.Months";"Active.Developers";"V";"49606";"6";"37";"4";"58";"0.5"
"205";"Age.Months";"Active.Developers";"V";"49606";"6";"8";"5";"13";"0.5"
"206";"Age.Months";"Active.Developers";"V";"49606";"6";"8";"6";"4";"0"
"207";"Age.Months";"Active.Developers";"V";"49606";"6";"15";"7";"4";"0"
"208";"Age.Months";"Active.Developers";"V";"49606";"6";"35";"5";"6";"0"
"209";"Age.Months";"Active.Developers";"V";"49606";"6";"37";"5";"15";"0"
"210";"Age.Months";"Active.Developers";"V";"49606";"6";"7";"5";"15";"0.5"
"211";"Age.Months";"Active.Developers";"V";"49606";"6";"9";"6";"8";"0"
"212";"Age.Months";"Active.Developers";"V";"49606";"6";"31";"5";"14";"0"
"213";"Age.Months";"Active.Developers";"V";"49606";"6";"7";"6";"4";"0"
"214";"Age.Months";"Active.Developers";"V";"49606";"6";"11";"8";"4";"0"
"215";"Age.Months";"Active.Developers";"V";"584098";"3";"3";"4";"192";"0.5"
"216";"Age.Months";"Active.Developers";"V";"584098";"3";"1";"4";"28";"0.5"
"217";"Age.Months";"Active.Developers";"V";"584098";"3";"3";"5";"14";"0"
"218";"Age.Months";"Active.Developers";"V";"584098";"3";"1";"5";"6";"0"
"219";"Age.Months";"Active.Developers";"V";"327948";"4";"10";"4";"7";"0"
"220";"Age.Months";"Active.Developers";"V";"327948";"4";"11";"4";"96";"0"
"221";"Age.Months";"Active.Developers";"V";"589515";"4";"1";"4";"32";"0"
"222";"Age.Months";"Active.Developers";"V";"5730";"4";"1";"4";"111";"0.5"
"223";"Age.Months";"Active.Developers";"V";"5730";"4";"2";"4";"90";"0.5"
"224";"Age.Months";"Active.Developers";"V";"5730";"4";"1";"5";"14";"0"
"225";"Age.Months";"Active.Developers";"V";"5730";"4";"2";"5";"4";"0"
"226";"Age.Months";"Active.Developers";"V";"5730";"5";"1";"4";"193";"0.1"
"227";"Age.Months";"Active.Developers";"V";"5730";"5";"4";"4";"163";"0.5"
"228";"Age.Months";"Active.Developers";"V";"5730";"5";"7";"4";"162";"0.5"
"229";"Age.Months";"Active.Developers";"V";"5730";"5";"7";"5";"52";"0.5"
"230";"Age.Months";"Active.Developers";"V";"5730";"5";"8";"4";"192";"0.1"
"231";"Age.Months";"Active.Developers";"V";"5730";"5";"11";"4";"6";"0.5"
"232";"Age.Months";"Active.Developers";"V";"5730";"5";"12";"4";"10";"0.5"
"233";"Age.Months";"Active.Developers";"V";"5730";"5";"5";"4";"97";"0.5"
"234";"Age.Months";"Active.Developers";"V";"5730";"5";"5";"5";"16";"0.5"
"235";"Age.Months";"Active.Developers";"V";"5730";"5";"4";"5";"18";"0.5"
"236";"Age.Months";"Active.Developers";"V";"5730";"5";"1";"5";"31";"0.5"
"237";"Age.Months";"Active.Developers";"V";"5730";"5";"5";"6";"4";"0.5"
"238";"Age.Months";"Active.Developers";"V";"5730";"5";"1";"6";"8";"0.5"
"239";"Age.Months";"Active.Developers";"V";"5730";"5";"1";"7";"5";"0.5"
"240";"Age.Months";"Active.Developers";"V";"5730";"5";"13";"4";"6";"0.5"
"241";"Age.Months";"Active.Developers";"V";"5730";"5";"4";"6";"6";"0.5"
"242";"Age.Months";"Active.Developers";"V";"5730";"6";"1";"4";"163";"0.5"
"243";"Age.Months";"Active.Developers";"V";"5730";"6";"1";"5";"52";"0.5"
"244";"Age.Months";"Active.Developers";"V";"5730";"6";"2";"4";"193";"0.5"
"245";"Age.Months";"Active.Developers";"V";"5730";"6";"8";"4";"162";"0.5"
"246";"Age.Months";"Active.Developers";"V";"5730";"6";"8";"5";"51";"0.5"
"247";"Age.Months";"Active.Developers";"V";"5730";"6";"9";"4";"192";"0.5"
"248";"Age.Months";"Active.Developers";"V";"5730";"6";"15";"4";"161";"0.5"
"249";"Age.Months";"Active.Developers";"V";"5730";"6";"15";"5";"50";"0.5"
"250";"Age.Months";"Active.Developers";"V";"5730";"6";"16";"4";"191";"0.5"
"251";"Age.Months";"Active.Developers";"V";"5730";"6";"27";"4";"190";"0.5"
"252";"Age.Months";"Active.Developers";"V";"5730";"6";"1";"6";"26";"0.5"
"253";"Age.Months";"Active.Developers";"V";"5730";"6";"1";"7";"18";"0.5"
"254";"Age.Months";"Active.Developers";"V";"5730";"6";"1";"8";"13";"0.5"
"255";"Age.Months";"Active.Developers";"V";"5730";"6";"1";"9";"4";"0.5"
"256";"Age.Months";"Active.Developers";"V";"5730";"6";"2";"5";"80";"0.5"
"257";"Age.Months";"Active.Developers";"V";"5730";"6";"2";"6";"42";"0.5"
"258";"Age.Months";"Active.Developers";"V";"5730";"6";"2";"7";"25";"0.1"
"259";"Age.Months";"Active.Developers";"V";"5730";"6";"2";"8";"6";"0.5"
"260";"Age.Months";"Active.Developers";"V";"5730";"6";"8";"6";"25";"0.5"
"261";"Age.Months";"Active.Developers";"V";"5730";"6";"8";"7";"17";"0.5"
"262";"Age.Months";"Active.Developers";"V";"5730";"6";"8";"8";"12";"0.1"
"263";"Age.Months";"Active.Developers";"V";"5730";"6";"9";"5";"79";"0.5"
"264";"Age.Months";"Active.Developers";"V";"5730";"6";"9";"6";"41";"0.5"
"265";"Age.Months";"Active.Developers";"V";"5730";"6";"9";"7";"24";"0.1"
"266";"Age.Months";"Active.Developers";"V";"5730";"6";"9";"8";"5";"0"
"267";"Age.Months";"Active.Developers";"V";"5730";"6";"16";"5";"78";"0.5"
"268";"Age.Months";"Active.Developers";"V";"5730";"6";"15";"6";"24";"0.5"
"269";"Age.Months";"Active.Developers";"V";"5730";"6";"15";"7";"16";"0.5"
"270";"Age.Months";"Active.Developers";"V";"5730";"6";"15";"8";"11";"0.1"
"271";"Age.Months";"Active.Developers";"V";"5730";"6";"16";"6";"40";"0.5"
"272";"Age.Months";"Active.Developers";"V";"5730";"6";"16";"7";"23";"0.1"
"273";"Age.Months";"Active.Developers";"V";"5730";"6";"27";"5";"77";"0.1"
"274";"Age.Months";"Active.Developers";"V";"5730";"6";"22";"4";"22";"0.5"
"275";"Age.Months";"Active.Developers";"V";"5730";"6";"23";"4";"31";"0.5"
"276";"Age.Months";"Active.Developers";"V";"5730";"6";"24";"4";"22";"0.5"
"277";"Age.Months";"Active.Developers";"V";"5730";"6";"25";"4";"9";"0.5"
"278";"Age.Months";"Active.Developers";"V";"5730";"6";"22";"5";"5";"0.5"
"279";"Age.Months";"Active.Developers";"V";"5730";"6";"23";"5";"7";"0.5"
"280";"Age.Months";"Active.Developers";"V";"5730";"6";"26";"4";"12";"0.5"
"281";"Age.Months";"Active.Developers";"V";"5730";"6";"26";"5";"4";"0.5"
"282";"Age.Months";"Active.Developers";"V";"5730";"6";"16";"8";"4";"0.5"
"283";"Age.Months";"Active.Developers";"V";"5730";"7";"2";"4";"163";"0.5"
"284";"Age.Months";"Active.Developers";"V";"5730";"7";"2";"5";"52";"0.5"
"285";"Age.Months";"Active.Developers";"V";"5730";"7";"3";"4";"193";"0.5"
"286";"Age.Months";"Active.Developers";"V";"5730";"7";"16";"4";"162";"0.5"
"287";"Age.Months";"Active.Developers";"V";"5730";"7";"16";"5";"51";"0.5"
"288";"Age.Months";"Active.Developers";"V";"5730";"7";"17";"4";"192";"0.5"
"289";"Age.Months";"Active.Developers";"V";"5730";"7";"30";"4";"161";"0.5"
"290";"Age.Months";"Active.Developers";"V";"5730";"7";"30";"5";"50";"0.5"
"291";"Age.Months";"Active.Developers";"V";"5730";"7";"31";"4";"191";"0.5"
"292";"Age.Months";"Active.Developers";"V";"5730";"7";"54";"4";"190";"0.5"
"293";"Age.Months";"Active.Developers";"V";"5730";"7";"2";"6";"26";"0.5"
"294";"Age.Months";"Active.Developers";"V";"5730";"7";"2";"7";"18";"0.5"
"295";"Age.Months";"Active.Developers";"V";"5730";"7";"2";"8";"13";"0.5"
"296";"Age.Months";"Active.Developers";"V";"5730";"7";"3";"5";"80";"0.5"
"297";"Age.Months";"Active.Developers";"V";"5730";"7";"3";"6";"42";"0.5"
"298";"Age.Months";"Active.Developers";"V";"5730";"7";"3";"7";"25";"0.5"
"299";"Age.Months";"Active.Developers";"V";"5730";"7";"16";"6";"25";"0.5"
"300";"Age.Months";"Active.Developers";"V";"5730";"7";"16";"7";"17";"0.5"
"301";"Age.Months";"Active.Developers";"V";"5730";"7";"16";"8";"12";"0.5"
"302";"Age.Months";"Active.Developers";"V";"5730";"7";"17";"5";"79";"0.5"
"303";"Age.Months";"Active.Developers";"V";"5730";"7";"17";"6";"41";"0.5"
"304";"Age.Months";"Active.Developers";"V";"5730";"7";"17";"7";"24";"0.5"
"305";"Age.Months";"Active.Developers";"V";"5730";"7";"30";"6";"24";"0.5"
"306";"Age.Months";"Active.Developers";"V";"5730";"7";"30";"7";"16";"0.5"
"307";"Age.Months";"Active.Developers";"V";"5730";"7";"30";"8";"11";"0.5"
"308";"Age.Months";"Active.Developers";"V";"5730";"7";"31";"5";"78";"0.5"
"309";"Age.Months";"Active.Developers";"V";"5730";"7";"31";"6";"40";"0.5"
"310";"Age.Months";"Active.Developers";"V";"5730";"7";"31";"7";"23";"0.5"
"311";"Age.Months";"Active.Developers";"V";"5730";"7";"54";"5";"77";"0.5"
"312";"Age.Months";"Active.Developers";"V";"5730";"7";"54";"6";"39";"0.5"
"313";"Age.Months";"Active.Developers";"V";"5730";"7";"54";"7";"22";"0.5"
"314";"Age.Months";"Active.Developers";"V";"5730";"7";"2";"9";"7";"0.5"
"315";"Age.Months";"Active.Developers";"V";"5730";"7";"2";"10";"5";"0.5"
"316";"Age.Months";"Active.Developers";"V";"5730";"7";"3";"8";"16";"0.5"
"317";"Age.Months";"Active.Developers";"V";"5730";"7";"3";"9";"13";"1"
"318";"Age.Months";"Active.Developers";"V";"5730";"7";"3";"10";"9";"0.5"
"319";"Age.Months";"Active.Developers";"V";"5730";"7";"3";"11";"5";"0.5"
"320";"Age.Months";"Active.Developers";"V";"5730";"7";"3";"12";"5";"0.5"
"321";"Age.Months";"Active.Developers";"V";"5730";"7";"3";"13";"4";"1"
"322";"Age.Months";"Active.Developers";"V";"5730";"7";"3";"14";"4";"1"
"323";"Age.Months";"Active.Developers";"V";"5730";"7";"16";"9";"6";"0.5"
"324";"Age.Months";"Active.Developers";"V";"5730";"7";"16";"10";"4";"0.5"
"325";"Age.Months";"Active.Developers";"V";"5730";"7";"17";"8";"15";"0.5"
"326";"Age.Months";"Active.Developers";"V";"5730";"7";"17";"9";"12";"1"
"327";"Age.Months";"Active.Developers";"V";"5730";"7";"17";"10";"8";"0.5"
"328";"Age.Months";"Active.Developers";"V";"5730";"7";"17";"11";"4";"1"
"329";"Age.Months";"Active.Developers";"V";"5730";"7";"17";"12";"4";"1"
