"";"X";"seq";"variable";"pid";"coefficient";"level";"value";"revlevel"
"29";1;1;"Commit.LOC.Churn";172;"haar";1;16964,1987874465;3
"30";2;2;"Commit.LOC.Churn";172;"haar";1;97304,9641590808;3
"31";3;3;"Commit.LOC.Churn";172;"haar";1;80848,4680405263;3
"32";4;4;"Commit.LOC.Churn";172;"haar";1;214633,071041021;3
"33";5;5;"Commit.LOC.Churn";172;"haar";1;157167,210040772;3
"34";6;6;"Commit.LOC.Churn";172;"haar";1;275525,571502901;3
"35";7;7;"Commit.LOC.Churn";172;"haar";1;69048,9771828664;3
"36";8;1;"Commit.LOC.Churn";172;"haar";2;125973,5;2
"37";9;2;"Commit.LOC.Churn";172;"haar";2;262902,5;2
"38";10;3;"Commit.LOC.Churn";172;"haar";2;243651;2
"39";1;1;"Commit.LOC.Churn";232;"haar";1;582082,524098173;3
"40";2;2;"Commit.LOC.Churn";232;"haar";1;1082192,98748051;3
"41";3;3;"Commit.LOC.Churn";232;"haar";1;375035,294605721;3
"42";4;4;"Commit.LOC.Churn";232;"haar";1;221577,566739054;3
"43";5;5;"Commit.LOC.Churn";232;"haar";1;112009,249673855;3
"44";1;1;"Commit.LOC.Churn";244;"haar";1;520388,164546428;3
"45";2;2;"Commit.LOC.Churn";244;"haar";1;566526,88201885;3
"46";3;3;"Commit.LOC.Churn";244;"haar";1;448611,169401744;3
"47";4;4;"Commit.LOC.Churn";244;"haar";1;230664,595984082;3
"48";5;5;"Commit.LOC.Churn";244;"haar";1;124554,031078886;3
"49";6;6;"Commit.LOC.Churn";244;"haar";1;124897,684974542;3
"50";7;1;"Commit.LOC.Churn";244;"haar";2;768565;2
"51";8;2;"Commit.LOC.Churn";244;"haar";2;480320,5;2
"52";9;3;"Commit.LOC.Churn";244;"haar";2;176389;2
"53";1;1;"Commit.LOC.Churn";126;"haar";1;633824,355704717;3
"54";2;2;"Commit.LOC.Churn";126;"haar";1;956867,502903354;3
"55";3;3;"Commit.LOC.Churn";126;"haar";1;257520,511533548;3
"56";4;4;"Commit.LOC.Churn";126;"haar";1;58537,1277737471;3
"57";1;1;"Commit.LOC.Churn";72;"haar";1;134802,129658622;4
"58";2;2;"Commit.LOC.Churn";72;"haar";1;233060,980865524;4
"59";3;3;"Commit.LOC.Churn";72;"haar";1;205010,761962635;4
"60";4;4;"Commit.LOC.Churn";72;"haar";1;2021201,09441144;4
"61";5;5;"Commit.LOC.Churn";72;"haar";1;1321961,58327237;4
"62";6;6;"Commit.LOC.Churn";72;"haar";1;1760619,51762214;4
"63";7;7;"Commit.LOC.Churn";72;"haar";1;1823211,19567921;4
"64";8;8;"Commit.LOC.Churn";72;"haar";1;531332,056198852;4
"65";9;9;"Commit.LOC.Churn";72;"haar";1;896549,880254579;4
"66";10;10;"Commit.LOC.Churn";72;"haar";1;673627,396417708;4
"67";11;1;"Commit.LOC.Churn";72;"haar";2;260118,5;3
"68";12;2;"Commit.LOC.Churn";72;"haar";2;1574169,5;3
"69";13;3;"Commit.LOC.Churn";72;"haar";2;2179714;3
"70";14;4;"Commit.LOC.Churn";72;"haar";2;1664913,5;3
"71";15;5;"Commit.LOC.Churn";72;"haar";2;1110283;3
"72";1;1;"Commit.LOC.Churn";162;"haar";1;722571,206491097;3
"73";2;2;"Commit.LOC.Churn";162;"haar";1;441119,373055072;3
"74";3;3;"Commit.LOC.Churn";162;"haar";1;443847,39101689;3
"75";4;4;"Commit.LOC.Churn";162;"haar";1;528731,317457648;3
"76";5;5;"Commit.LOC.Churn";162;"haar";1;456747,140026076;3
"77";6;6;"Commit.LOC.Churn";162;"haar";1;792109,501566545;3
"78";7;7;"Commit.LOC.Churn";162;"haar";1;207648,27025646;3
"79";8;1;"Commit.LOC.Churn";162;"haar";2;625766;2
"80";9;2;"Commit.LOC.Churn";162;"haar";2;696838,5;2
"81";10;3;"Commit.LOC.Churn";162;"haar";2;706935,5;2
"82";1;1;"Commit.LOC.Churn";255;"haar";1;326934,355815506;2
"83";2;2;"Commit.LOC.Churn";255;"haar";1;156817,899290865;2
"84";3;3;"Commit.LOC.Churn";255;"haar";1;74560,8745422155;2
"85";1;1;"Commit.LOC.Churn";169;"haar";1;27539,6878068725;2
"86";2;2;"Commit.LOC.Churn";169;"haar";1;47502,7264533311;2
"87";3;3;"Commit.LOC.Churn";169;"haar";1;166711,030266446;2
"88";1;1;"Commit.LOC.Churn";321;"haar";1;201516,947356792;3
"89";2;2;"Commit.LOC.Churn";321;"haar";1;161188,526305379;3
"90";3;3;"Commit.LOC.Churn";321;"haar";1;171137,518716674;3
"91";4;4;"Commit.LOC.Churn";321;"haar";1;183769,274255791;3
"92";5;5;"Commit.LOC.Churn";321;"haar";1;142872,339352304;3
"93";1;1;"Commit.LOC.Churn";96;"haar";1;122067,843636234;4
"94";2;2;"Commit.LOC.Churn";96;"haar";1;60482,3785287913;4
"95";3;3;"Commit.LOC.Churn";96;"haar";1;44189,2240766909;4
"96";4;4;"Commit.LOC.Churn";96;"haar";1;156220,394060763;4
"97";5;5;"Commit.LOC.Churn";96;"haar";1;53835,5747856378;4
"98";6;6;"Commit.LOC.Churn";96;"haar";1;131601,057260191;4
"99";7;7;"Commit.LOC.Churn";96;"haar";1;418585,294152219;4
"100";8;8;"Commit.LOC.Churn";96;"haar";1;1079351,12532693;4
"101";9;9;"Commit.LOC.Churn";96;"haar";1;1065320,71257462;4
"102";10;10;"Commit.LOC.Churn";96;"haar";1;828478,124643312;4
"103";11;11;"Commit.LOC.Churn";96;"haar";1;920422,512294218;4
"104";12;12;"Commit.LOC.Churn";96;"haar";1;271134,438391732;4
"105";13;13;"Commit.LOC.Churn";96;"haar";1;310237,443391348;4
"106";14;1;"Commit.LOC.Churn";96;"haar";2;74014;3
"107";15;2;"Commit.LOC.Churn";96;"haar";2;148532;3
"108";16;3;"Commit.LOC.Churn";96;"haar";2;389040,5;3
"109";17;4;"Commit.LOC.Churn";96;"haar";2;1516512;3
"110";18;5;"Commit.LOC.Churn";96;"haar";2;1236659,5;3
"111";19;6;"Commit.LOC.Churn";96;"haar";2;411092;3
"112";20;1;"Commit.LOC.Churn";96;"haar";3;157363,785725941;2
"113";21;2;"Commit.LOC.Churn";96;"haar";3;1347429,09465698;2
"114";22;3;"Commit.LOC.Churn";96;"haar";3;1165136,25936031;2
"115";1;1;"Commit.LOC.Churn";59;"haar";1;38080,5285940203;3
"116";2;2;"Commit.LOC.Churn";59;"haar";1;52058,615444516;3
"117";3;3;"Commit.LOC.Churn";59;"haar";1;230069,212074323;3
"118";4;4;"Commit.LOC.Churn";59;"haar";1;98171,8770728155;3
"119";5;5;"Commit.LOC.Churn";59;"haar";1;37608,8883709689;3
"120";6;6;"Commit.LOC.Churn";59;"haar";1;41504,3396285256;3
"121";7;1;"Commit.LOC.Churn";59;"haar";2;63738;2
"122";8;2;"Commit.LOC.Churn";59;"haar";2;232101,5;2
"123";9;3;"Commit.LOC.Churn";59;"haar";2;55941,5;2
"124";1;1;"Commit.LOC.Churn";372;"haar";1;232435,191364174;3
"125";2;2;"Commit.LOC.Churn";372;"haar";1;732254,326752666;3
"126";3;3;"Commit.LOC.Churn";372;"haar";1;329279,829008702;3
"127";4;4;"Commit.LOC.Churn";372;"haar";1;107293,554550122;3
"128";1;1;"Commit.LOC.Churn";64;"haar";1;415944,250324488;5
"129";2;2;"Commit.LOC.Churn";64;"haar";1;29247,350683438;5
"130";3;3;"Commit.LOC.Churn";64;"haar";1;282153,283362962;5
"131";4;4;"Commit.LOC.Churn";64;"haar";1;162704,563244243;5
"132";5;5;"Commit.LOC.Churn";64;"haar";1;272496,326052297;5
"133";6;6;"Commit.LOC.Churn";64;"haar";1;245484,13990419;5
"134";7;7;"Commit.LOC.Churn";64;"haar";1;1868017,01686909;5
"135";8;8;"Commit.LOC.Churn";64;"haar";1;1821618,79120797;5
"136";9;9;"Commit.LOC.Churn";64;"haar";1;3135555,41962066;5
"137";10;10;"Commit.LOC.Churn";64;"haar";1;668121,155912608;5
"138";11;11;"Commit.LOC.Churn";64;"haar";1;226945,214315041;5
"139";12;12;"Commit.LOC.Churn";64;"haar";1;204483,260303869;5
"140";13;13;"Commit.LOC.Churn";64;"haar";1;396439,416872238;5
"141";14;14;"Commit.LOC.Churn";64;"haar";1;356620,11270328;5
"142";15;15;"Commit.LOC.Churn";64;"haar";1;506154,105041143;5
"143";16;16;"Commit.LOC.Churn";64;"haar";1;326720,809567588;5
"144";17;17;"Commit.LOC.Churn";64;"haar";1;159608,142649427;5
"145";18;18;"Commit.LOC.Churn";64;"haar";1;437170,888788927;5
"146";19;1;"Commit.LOC.Churn";64;"haar";2;314798;4
"147";20;2;"Commit.LOC.Churn";64;"haar";2;314562;4
"148";21;3;"Commit.LOC.Churn";64;"haar";2;366267,5;4
"149";22;4;"Commit.LOC.Churn";64;"haar";2;2608966,5;4
"150";23;5;"Commit.LOC.Churn";64;"haar";2;2689605,5;4
"151";24;6;"Commit.LOC.Churn";64;"haar";2;305066;4
"152";25;7;"Commit.LOC.Churn";64;"haar";2;532493,5;4
"153";26;8;"Commit.LOC.Churn";64;"haar";2;588931,5;4
"154";27;9;"Commit.LOC.Churn";64;"haar";2;421986,5;4
"155";28;1;"Commit.LOC.Churn";64;"haar";3;481419,156281846;3
"156";29;2;"Commit.LOC.Churn";64;"haar";3;3746656,19180517;3
"157";30;3;"Commit.LOC.Churn";64;"haar";3;592244,002097214;3
"158";31;4;"Commit.LOC.Churn";64;"haar";3;714826,973023542;3
"159";1;1;"Commit.LOC.Churn";189;"haar";1;124842,53064561;3
"160";2;2;"Commit.LOC.Churn";189;"haar";1;128603,631614741;3
"161";3;3;"Commit.LOC.Churn";189;"haar";1;113868,940508376;3
"162";4;4;"Commit.LOC.Churn";189;"haar";1;534983,555616899;3
"163";5;5;"Commit.LOC.Churn";189;"haar";1;1350382,3261286;3
"164";6;6;"Commit.LOC.Churn";189;"haar";1;1646831,18728681;3
"165";7;7;"Commit.LOC.Churn";189;"haar";1;190800,036981128;3
"166";8;1;"Commit.LOC.Churn";189;"haar";2;171454;2
"167";9;2;"Commit.LOC.Churn";189;"haar";2;1333155;2
"168";10;3;"Commit.LOC.Churn";189;"haar";2;1299401,5;2
"169";1;1;"Commit.LOC.Churn";3176;"haar";1;294352,289551992;3
"170";2;2;"Commit.LOC.Churn";3176;"haar";1;222966,324457304;3
"171";3;3;"Commit.LOC.Churn";3176;"haar";1;243181,093117866;3
"172";4;4;"Commit.LOC.Churn";3176;"haar";1;52109,5271327614;3
"173";5;5;"Commit.LOC.Churn";3176;"haar";1;40173,5646663325;3
"174";6;6;"Commit.LOC.Churn";3176;"haar";1;461777,497667437;3
"175";7;1;"Commit.LOC.Churn";3176;"haar";2;365799,5;2
"176";8;2;"Commit.LOC.Churn";3176;"haar";2;208802;2
"177";9;3;"Commit.LOC.Churn";3176;"haar";2;354933;2
"178";1;1;"Commit.LOC.Churn";10;"haar";1;146705,565213117;3
"179";2;2;"Commit.LOC.Churn";10;"haar";1;253526,065326625;3
"180";3;3;"Commit.LOC.Churn";10;"haar";1;46494,3921833591;3
"181";4;4;"Commit.LOC.Churn";10;"haar";1;25212,5993899875;3
"182";1;1;"Commit.LOC.Churn";310785;"haar";1;196848,628387398;2
"183";2;2;"Commit.LOC.Churn";310785;"haar";1;481775,891652955;2
"184";3;3;"Commit.LOC.Churn";310785;"haar";1;705563,874189998;2
"185";1;1;"Commit.LOC.Churn";380;"haar";1;71297,5767470396;3
"186";2;2;"Commit.LOC.Churn";380;"haar";1;456887,147168751;3
"187";3;3;"Commit.LOC.Churn";380;"haar";1;1789048,03865296;3
"188";4;4;"Commit.LOC.Churn";380;"haar";1;976185,66016537;3
"189";5;5;"Commit.LOC.Churn";380;"haar";1;429079,465891809;3
"190";6;6;"Commit.LOC.Churn";380;"haar";1;195416,030048714;3
"191";7;1;"Commit.LOC.Churn";380;"haar";2;373483;2
"192";8;2;"Commit.LOC.Churn";380;"haar";2;1955315,5;2
"193";9;3;"Commit.LOC.Churn";380;"haar";2;441585;2
"194";1;1;"Commit.LOC.Churn";639;"haar";1;88305,6161549196;4
"195";2;2;"Commit.LOC.Churn";639;"haar";1;177355,108643647;4
"196";3;3;"Commit.LOC.Churn";639;"haar";1;340943,555364374;4
"197";4;4;"Commit.LOC.Churn";639;"haar";1;149735,517770501;4
"198";5;5;"Commit.LOC.Churn";639;"haar";1;241371,606864809;4
"199";6;6;"Commit.LOC.Churn";639;"haar";1;152152,408748597;4
"200";7;7;"Commit.LOC.Churn";639;"haar";1;307075,261865882;4
"201";8;8;"Commit.LOC.Churn";639;"haar";1;205969,598757923;4
"202";9;9;"Commit.LOC.Churn";639;"haar";1;474598,050717131;4
"203";10;10;"Commit.LOC.Churn";639;"haar";1;257100,490105523;4
"204";11;11;"Commit.LOC.Churn";639;"haar";1;88074,3922374716;4
"205";12;1;"Commit.LOC.Churn";639;"haar";2;366492,5;3
"206";13;2;"Commit.LOC.Churn";639;"haar";2;276554,5;3
"207";14;3;"Commit.LOC.Churn";639;"haar";2;324723;3
"208";15;4;"Commit.LOC.Churn";639;"haar";2;481234;3
"209";16;5;"Commit.LOC.Churn";639;"haar";2;244075,5;3
"210";1;1;"Commit.LOC.Churn";767;"haar";1;6433,25749523521;2
"211";2;2;"Commit.LOC.Churn";767;"haar";1;762,968216900285;2
"212";3;3;"Commit.LOC.Churn";767;"haar";1;401,636651713959;2
"213";1;1;"Commit.LOC.Churn";700;"haar";1;908509,177244787;3
"214";2;2;"Commit.LOC.Churn";700;"haar";1;44336,3022871777;3
"215";3;3;"Commit.LOC.Churn";700;"haar";1;33048,7567390969;3
"216";4;4;"Commit.LOC.Churn";700;"haar";1;23790,6076530214;3
"217";5;5;"Commit.LOC.Churn";700;"haar";1;15397,2501603371;3
"218";6;6;"Commit.LOC.Churn";700;"haar";1;53588,0874122225;3
"219";7;1;"Commit.LOC.Churn";700;"haar";2;673763,5;2
"220";8;2;"Commit.LOC.Churn";700;"haar";2;40191,5;2
"221";9;3;"Commit.LOC.Churn";700;"haar";2;48780;2
"222";1;1;"Commit.LOC.Churn";459;"haar";1;16831,9698193646;3
"223";2;2;"Commit.LOC.Churn";459;"haar";1;388050,302020241;3
"224";3;3;"Commit.LOC.Churn";459;"haar";1;867752,249483976;3
"225";4;4;"Commit.LOC.Churn";459;"haar";1;206368,406982513;3
"226";1;1;"Commit.LOC.Churn";322;"haar";1;9108,9495552451;3
"227";2;2;"Commit.LOC.Churn";322;"haar";1;367439,553562215;3
"228";3;3;"Commit.LOC.Churn";322;"haar";1;263665,269462059;3
"229";4;4;"Commit.LOC.Churn";322;"haar";1;42750,9688837575;3
"230";1;1;"Commit.LOC.Churn";3194;"haar";1;13157,1358775381;2
"231";2;2;"Commit.LOC.Churn";3194;"haar";1;208672,160875618;2
"232";3;3;"Commit.LOC.Churn";3194;"haar";1;229306,243857423;2
"233";1;1;"Commit.LOC.Churn";513;"haar";1;1115960,87181608;3
"234";2;2;"Commit.LOC.Churn";513;"haar";1;559063,369943426;3
"235";3;3;"Commit.LOC.Churn";513;"haar";1;206408,71206904;3
"236";4;4;"Commit.LOC.Churn";513;"haar";1;119027,284477132;3
"237";5;5;"Commit.LOC.Churn";513;"haar";1;142255,74223911;3
"238";1;1;"Commit.LOC.Churn";229;"haar";1;133830,564941272;3
"239";2;2;"Commit.LOC.Churn";229;"haar";1;317252,6497675;3
"240";3;3;"Commit.LOC.Churn";229;"haar";1;199360,978780954;3
"241";4;4;"Commit.LOC.Churn";229;"haar";1;30210,4301194141;3
"242";1;1;"Commit.LOC.Churn";143;"haar";1;57803,8580416567;2
"243";2;2;"Commit.LOC.Churn";143;"haar";1;1208,44548904781;2
"244";3;3;"Commit.LOC.Churn";143;"haar";1;2505,27932574394;2
"245";1;1;"Commit.LOC.Churn";417;"haar";1;278887,864247443;3
"246";2;2;"Commit.LOC.Churn";417;"haar";1;714648,075007902;3
"247";3;3;"Commit.LOC.Churn";417;"haar";1;63747,0905375296;3
"248";4;4;"Commit.LOC.Churn";417;"haar";1;93514,8718119209;3
"249";1;1;"Commit.LOC.Churn";230;"haar";1;24204,9722267967;3
"250";2;2;"Commit.LOC.Churn";230;"haar";1;362610,014246711;3
"251";3;3;"Commit.LOC.Churn";230;"haar";1;1532192,20749373;3
"252";4;4;"Commit.LOC.Churn";230;"haar";1;746862,445745199;3
"253";5;5;"Commit.LOC.Churn";230;"haar";1;96415,4238283481;3
"254";1;1;"Commit.LOC.Churn";608;"haar";1;579905,342318899;3
"255";2;2;"Commit.LOC.Churn";608;"haar";1;1096620,79424384;3
"256";3;3;"Commit.LOC.Churn";608;"haar";1;1456401,67425903;3
"257";4;4;"Commit.LOC.Churn";608;"haar";1;172242,019508888;3
"258";1;1;"Commit.LOC.Churn";18;"haar";1;266896,747452081;3
"259";2;2;"Commit.LOC.Churn";18;"haar";1;735799,053046754;3
"260";3;3;"Commit.LOC.Churn";18;"haar";1;356429,193872359;3
"261";4;4;"Commit.LOC.Churn";18;"haar";1;119908,33952649;3
"262";5;5;"Commit.LOC.Churn";18;"haar";1;101773,87901618;3
"263";1;1;"Commit.LOC.Churn";3189;"haar";1;138897,692135255;3
"264";2;2;"Commit.LOC.Churn";3189;"haar";1;2645145,04706264;3
"265";3;3;"Commit.LOC.Churn";3189;"haar";1;1818586,01022346;3
"266";4;4;"Commit.LOC.Churn";3189;"haar";1;210594,077106884;3
"267";1;1;"Commit.LOC.Churn";52;"haar";1;10101,727476031;3
"268";2;2;"Commit.LOC.Churn";52;"haar";1;368223,734982551;3
"269";3;3;"Commit.LOC.Churn";52;"haar";1;1011947,58562388;3
"270";4;4;"Commit.LOC.Churn";52;"haar";1;988045,255099431;3
"271";5;5;"Commit.LOC.Churn";52;"haar";1;263876,694389633;3
"272";1;1;"Commit.LOC.Churn";455;"haar";1;1342143,11791422;3
"273";2;2;"Commit.LOC.Churn";455;"haar";1;2188163,85469199;3
"274";3;3;"Commit.LOC.Churn";455;"haar";1;866125,903887247;3
"275";4;4;"Commit.LOC.Churn";455;"haar";1;989495,531107645;3
"276";1;1;"Commit.LOC.Churn";360;"haar";1;329320,13409523;2
"277";2;2;"Commit.LOC.Churn";360;"haar";1;731095,378738301;2
"278";3;3;"Commit.LOC.Churn";360;"haar";1;85190,1036770117;2
"279";1;1;"Commit.LOC.Churn";9;"haar";1;31193,3085452634;4
"280";2;2;"Commit.LOC.Churn";9;"haar";1;80777,7573624076;4
"281";3;3;"Commit.LOC.Churn";9;"haar";1;40272,5596156986;4
"282";4;4;"Commit.LOC.Churn";9;"haar";1;30793,0861071118;4
"283";5;5;"Commit.LOC.Churn";9;"haar";1;38846,3252380454;4
"284";6;6;"Commit.LOC.Churn";9;"haar";1;34751,4698681941;4
"285";7;7;"Commit.LOC.Churn";9;"haar";1;45657,8848612154;4
"286";8;8;"Commit.LOC.Churn";9;"haar";1;54689,05267053;4
"287";9;9;"Commit.LOC.Churn";9;"haar";1;24173,8595284245;4
"288";10;10;"Commit.LOC.Churn";9;"haar";1;27514,2319627497;4
"289";11;11;"Commit.LOC.Churn";9;"haar";1;3550108,08379977;4
"290";12;1;"Commit.LOC.Churn";9;"haar";2;85595,5;3
"291";13;2;"Commit.LOC.Churn";9;"haar";2;49242,5;3
"292";14;3;"Commit.LOC.Churn";9;"haar";2;56858;3
"293";15;4;"Commit.LOC.Churn";9;"haar";2;55764,5;3
"294";16;5;"Commit.LOC.Churn";9;"haar";2;2529761;3
"295";1;1;"Commit.LOC.Churn";114;"haar";1;179373,898503935;3
"296";2;2;"Commit.LOC.Churn";114;"haar";1;159964,524467146;3
"297";3;3;"Commit.LOC.Churn";114;"haar";1;9574,22581726585;3
"298";4;4;"Commit.LOC.Churn";114;"haar";1;3442,19581081611;3
"299";1;1;"Commit.LOC.Churn";198;"haar";1;477206,567632928;3
"300";2;2;"Commit.LOC.Churn";198;"haar";1;1489851,36054306;3
"301";3;3;"Commit.LOC.Churn";198;"haar";1;2503194,774953;3
"302";4;4;"Commit.LOC.Churn";198;"haar";1;1983152,38562257;3
"303";1;1;"Commit.LOC.Churn";170;"haar";1;54032,8575775888;2
"304";2;2;"Commit.LOC.Churn";170;"haar";1;229623,734802176;2
"305";3;3;"Commit.LOC.Churn";170;"haar";1;11232,3912191483;2
"306";1;1;"Commit.LOC.Churn";123;"haar";1;114246,535529529;3
"307";2;2;"Commit.LOC.Churn";123;"haar";1;184955,799434622;3
"308";3;3;"Commit.LOC.Churn";123;"haar";1;221514,634235529;3
"309";4;4;"Commit.LOC.Churn";123;"haar";1;351473,789549804;3
"310";5;5;"Commit.LOC.Churn";123;"haar";1;456322,168850583;3
"311";6;6;"Commit.LOC.Churn";123;"haar";1;71339,2960471296;3
"312";7;1;"Commit.LOC.Churn";123;"haar";2;211568;2
"313";8;2;"Commit.LOC.Churn";123;"haar";2;405164;2
"314";9;3;"Commit.LOC.Churn";123;"haar";2;373113;2
"315";1;1;"Commit.LOC.Churn";3080;"haar";1;1042973,309862;2
"316";2;2;"Commit.LOC.Churn";3080;"haar";1;569945,036199106;2
"317";3;3;"Commit.LOC.Churn";3080;"haar";1;34593,7850559895;2
"318";1;1;"Commit.LOC.Churn";846;"haar";1;68143,1733961664;3
"319";2;2;"Commit.LOC.Churn";846;"haar";1;276969,483550084;3
"320";3;3;"Commit.LOC.Churn";846;"haar";1;604210,016601843;3
"321";4;4;"Commit.LOC.Churn";846;"haar";1;216793,989364327;3
"322";5;5;"Commit.LOC.Churn";846;"haar";1;84640,6817080297;3
"323";1;1;"Commit.LOC.Churn";348327;"haar";1;36218,7164391561;3
"324";2;2;"Commit.LOC.Churn";348327;"haar";1;5207,84144343892;3
"325";3;3;"Commit.LOC.Churn";348327;"haar";1;109822,168399645;3
"326";4;4;"Commit.LOC.Churn";348327;"haar";1;52489,2434742586;3
"327";5;5;"Commit.LOC.Churn";348327;"haar";1;67349,7995876751;3
"328";6;6;"Commit.LOC.Churn";348327;"haar";1;47844,2590286442;3
"329";7;7;"Commit.LOC.Churn";348327;"haar";1;23830,2056327678;3
"330";8;1;"Commit.LOC.Churn";348327;"haar";2;81338,5;2
"331";9;2;"Commit.LOC.Churn";348327;"haar";2;84739;2
"332";10;3;"Commit.LOC.Churn";348327;"haar";2;50681,5;2
"333";1;1;"Commit.LOC.Churn";161;"haar";1;51980,8336985855;2
"334";2;2;"Commit.LOC.Churn";161;"haar";1;35018,0491247014;2
"335";3;3;"Commit.LOC.Churn";161;"haar";1;35874,3554367183;2
"336";1;1;"Commit.LOC.Churn";86;"haar";1;317122,542119762;2
"337";2;2;"Commit.LOC.Churn";86;"haar";1;614832,174668828;2
"338";3;3;"Commit.LOC.Churn";86;"haar";1;377920,290272962;2
"339";1;1;"Commit.LOC.Churn";15;"haar";1;646,295598004504;6
"340";2;2;"Commit.LOC.Churn";15;"haar";1;12037,0787361386;6
"341";3;3;"Commit.LOC.Churn";15;"haar";1;49163,7202823383;6
"342";4;4;"Commit.LOC.Churn";15;"haar";1;86856,0472534872;6
"343";5;5;"Commit.LOC.Churn";15;"haar";1;169657,544223651;6
"344";6;6;"Commit.LOC.Churn";15;"haar";1;537005,173904312;6
"345";7;7;"Commit.LOC.Churn";15;"haar";1;169824,421424011;6
"346";8;8;"Commit.LOC.Churn";15;"haar";1;54939,36847107;6
"347";9;9;"Commit.LOC.Churn";15;"haar";1;170539,30637979;6
"348";10;10;"Commit.LOC.Churn";15;"haar";1;103702,866315257;6
"349";11;11;"Commit.LOC.Churn";15;"haar";1;191057,42384948;6
"350";12;12;"Commit.LOC.Churn";15;"haar";1;147155,285125951;6
"351";13;13;"Commit.LOC.Churn";15;"haar";1;468241,160754263;6
"352";14;14;"Commit.LOC.Churn";15;"haar";1;246904,717427594;6
"353";15;15;"Commit.LOC.Churn";15;"haar";1;47947,4966186974;6
"354";16;16;"Commit.LOC.Churn";15;"haar";1;326468,372446704;6
"355";17;17;"Commit.LOC.Churn";15;"haar";1;272458,142286113;6
"356";18;18;"Commit.LOC.Churn";15;"haar";1;426745,306407112;6
"357";19;19;"Commit.LOC.Churn";15;"haar";1;218462,761367927;6
"358";20;20;"Commit.LOC.Churn";15;"haar";1;599304,109753971;6
"359";21;21;"Commit.LOC.Churn";15;"haar";1;202144,858178485;6
"360";22;22;"Commit.LOC.Churn";15;"haar";1;516851,216426933;6
"361";23;23;"Commit.LOC.Churn";15;"haar";1;768487,892434227;6
"362";24;24;"Commit.LOC.Churn";15;"haar";1;1500971,321784;6
"363";25;25;"Commit.LOC.Churn";15;"haar";1;323808,943842662;6
"364";26;26;"Commit.LOC.Churn";15;"haar";1;856738,354260214;6
"365";27;27;"Commit.LOC.Churn";15;"haar";1;768729,015846611;6
"366";28;28;"Commit.LOC.Churn";15;"haar";1;1477405,57408739;6
"367";29;29;"Commit.LOC.Churn";15;"haar";1;748499,397943646;6
"368";30;30;"Commit.LOC.Churn";15;"haar";1;1677144,1478895;6
"369";31;31;"Commit.LOC.Churn";15;"haar";1;850943,61418839;6
"370";32;32;"Commit.LOC.Churn";15;"haar";1;1570713,26361243;6
"371";33;33;"Commit.LOC.Churn";15;"haar";1;936551,617973083;6
"372";34;34;"Commit.LOC.Churn";15;"haar";1;1473989,54122748;6
"373";35;35;"Commit.LOC.Churn";15;"haar";1;1120468,67754614;6
"374";36;36;"Commit.LOC.Churn";15;"haar";1;418056,378279892;6
"375";37;37;"Commit.LOC.Churn";15;"haar";1;179066,307054119;6
"376";38;1;"Commit.LOC.Churn";15;"haar";2;43275,5;5
"377";39;2;"Commit.LOC.Churn";15;"haar";2;181382,5;5
